gsp_id,gsa,variable,value
0047,south_delta_water_agency_groundwater_sustainability_agency,woodard_curran,NA
0047,south_san_joaquin_groundwater_sustainability_agency,woodard_curran,NA
0047,stockton_east_water_district_groundwater_sustainability_agency,woodard_curran,NA
0047,woodbridge_irrigation_district_groundwater_sustainability_agency,woodard_curran,NA
0048,alpaugh_groundwater_sustainability_agency,woodard_curran,NA
0049,new_stone_water_district_groundwater_sustainability_agency,woodard_curran,NA
0050,mid_kaweah_groundwater_sustainability_agency,woodard_curran,NA
0050,mkgsa,woodard_curran,NA
0051,buena_vista_water_storage_district_gsa,woodard_curran,NA
0052,groundwater_sustainability_agency,woodard_curran,NA
0052,yuba_water_agency,woodard_curran,NA
0054,groundwater_sustainability_agency,woodard_curran,NA
0054,kern_river_groundwater_sustainability_agency,woodard_curran,NA
0056,lower_tule_river_irrigation_district_groundwater_sustainability_agency,woodard_curran,NA
0056,ltridgsa,woodard_curran,NA
0057,tri_county_water_authority_groundwater_sustainability_agency_tule,woodard_curran,NA
0058,east_kaweah_groundwater_sustainability_agency,woodard_curran,NA
0058,groundwater_sustainability_agency,woodard_curran,NA
0059,indian_wells_valley_groundwater_authority,woodard_curran,NA
0059,indian_wells_valley_groundwater_authority_groundwater_sustainability_agency,woodard_curran,NA
0061,gravelly_ford_water_district_groundwater_sustainability_agency,woodard_curran,NA
0063,delano_earlimart_irrigation_district_groundwater_sustainability_agency,woodard_curran,NA
0065,pixley_irrigation_district_groundwater_sustainability_agency,woodard_curran,NA
0067,castac_basin_gsa,woodard_curran,NA
0070,county_of_humboldt_groundwater_sustainability_agency,woodard_curran,NA
0071,west_san_jacinto_groundwater_sustainability_agency,woodard_curran,NA
0072,fillmore_and_piru_basins_groundwater_sustainability_agency_piru,woodard_curran,NA
0072,fpbgsa,woodard_curran,NA
0073,fillmore_and_piru_basins_groundwater_sustainability_agency_fillmore,woodard_curran,NA
0073,fpbgsa,woodard_curran,NA
0074,santa_margarita_groundwater_agency,woodard_curran,NA
0074,santa_margarita_groundwater_agency_gsa,woodard_curran,NA
0075,san_pasqual_valley_groundwater_sustainability_agency,woodard_curran,NA
0075,san_pasqual_valley_gsa,woodard_curran,NA
0076,pauma_valley_groundwater_sustainability_agency,woodard_curran,NA
0076,pvgsa,woodard_curran,NA
0077,upper_ventura_river_groundwater_agency,woodard_curran,NA
0077,upper_ventura_river_groundwater_agency_gsa,woodard_curran,NA
0078,santa_ynez_river_valley_basin_western_management_area_groundwater_sustainability_agency,woodard_curran,NA
0079,santa_ynez_river_valley_basin_central_management_area_groundwater_sustainability_agency,woodard_curran,NA
0080,santa_ynez_river_valley_basin_eastern_management_area_groundwater_sustainability_agency,woodard_curran,NA
0081,temescal_subbasin_groundwater_sustainability_agency,woodard_curran,NA
0082,enterprise_anderson_groundwater_sustainability_agency_enterprise,woodard_curran,NA
0083,enterprise_anderson_groundwater_sustainability_agency_anderson,woodard_curran,NA
0084,ukiah_valley_basin_groundwater_sustainability_agency,woodard_curran,NA
0084,ukiah_valley_basin_gsa,woodard_curran,NA
0085,county_of_tuolumne_groundwater_sustainability_agency,woodard_curran,NA
0085,groundwater_sustainability_agency,woodard_curran,NA
0085,stanislaus_and_tuolumne_rivers_groundwater_basin_association,woodard_curran,NA
0085,stanislaus_and_tuolumne_rivers_groundwater_basin_association_groundwater_sustainability_agency,woodard_curran,NA
0086,groundwater_sustainability_agency,woodard_curran,NA
0086,rock_creek_reclamation_district_groundwater_sustainability_agency,woodard_curran,NA
0086,vina_groundwater_sustainability_agency,woodard_curran,NA
0087,san_antonio_basin_groundwater_sustainability_agency,woodard_curran,NA
0088,siskiyou_county_flood_control_and_water_conservation_district_groundwater_sustainability_agency_butte_valley,woodard_curran,NA
0090,siskiyou_county_flood_control_and_water_conservation_district_groundwater_sustainability_agency_shasta,woodard_curran,NA
0091,city_of_hayward_groundwater_sustainability_agency,woodard_curran,NA
0091,east_bay_municipal_utility_district_groundwater_sustainability_agency,woodard_curran,NA
0091,groundwater_sustainability_agency,woodard_curran,NA
0092,cga,woodard_curran,NA
0092,colusa_groundwater_authority_groundwater_sustainability_agency_colusa,woodard_curran,NA
0092,glenn_groundwater_authority,woodard_curran,NA
0092,glenn_groundwater_authority_groundwater_sustainability_agency,woodard_curran,NA
0092,groundwater_sustainability_agency,woodard_curran,NA
0093,bedford_coldwater_subbasin_groundwater_sustainability_agency,woodard_curran,NA
0094,csgsa,woodard_curran,NA
0094,groundwater_sustainability_agency,woodard_curran,NA
0094,tehama_county_flood_control_and_water_conservation_district,woodard_curran,NA
0095,county_of_lassen_groundwater_sustainability_agency,woodard_curran,NA
0095,county_of_modoc_groundwater_sustainability_agency_big_valley,woodard_curran,NA
0095,groundwater_sustainability_agency,woodard_curran,NA
0096,yolo_subbasin_groundwater_sustainability_agency,woodard_curran,NA
0097,groundwater_sustainability_agency,woodard_curran,NA
0097,tulelake_irrigation_district_groundwater_sustainability_agency,woodard_curran,NA
0098,groundwater_sustainability_agency,woodard_curran,NA
0099,wyandotte_creek_groundwater_sustainability_agency,woodard_curran,NA
0100,county_of_sutter_groundwater_sustainability_agency_north_american,woodard_curran,NA
0100,groundwater_sustainability_agency,woodard_curran,NA
0100,reclamation_district_no_1001_groundwater_sustainability_agency,woodard_curran,NA
0100,sacramento_groundwater_authority,woodard_curran,NA
0100,sacramento_groundwater_authority_groundwater_sustainability_agency,woodard_curran,NA
0100,south_sutter_water_district_groundwater_sustainability_agency,woodard_curran,NA
0100,west_placer_groundwater_sustainability_agency,woodard_curran,NA
0101,sonoma_valley_groundwater_sustainability_agency,woodard_curran,NA
0103,owens_valley_groundwater_authority,woodard_curran,NA
0103,owens_valley_groundwater_authority_groundwater_sustainability_agency_owens_valley,woodard_curran,NA
0104,yucaipa_basin_groundwater_sustainability_agency,woodard_curran,NA
0105,groundwater_sustainability_agency,woodard_curran,NA
0105,san_benito_county_water_district_groundwater_sustainability_agency,woodard_curran,NA
0105,santa_clara_valley_water_district_groundwater_sustainability_agency_north_san_benito,woodard_curran,NA
0106,amador_county_groundwater_management_authority,woodard_curran,NA
0106,amador_county_groundwater_management_authority_groundwater_sustainability_agency,woodard_curran,NA
0106,city_of_galt_groundwater_sustainability_agency,woodard_curran,NA
0106,clay_water_district_groundwater_sustainability_agency,woodard_curran,NA
0106,galt_irrigation_district_groundwater_sustainability_agency,woodard_curran,NA
0106,groundwater_sustainability_agency,woodard_curran,NA
0106,omochumne_hartnell_water_district_groundwater_sustainability_agency_cosumnes,woodard_curran,NA
0106,sacramento_county_groundwater_sustainability_agency_cosumnes,woodard_curran,NA
0106,sloughhouse_resource_conservation_district_groundwater_sustainability_agency_cosumnes,woodard_curran,NA
0110,east_turlock_subbasin_groundwater_sustainability_agency,woodard_curran,NA
0110,groundwater_sustainability_agency,woodard_curran,NA
0110,west_turlock_subbasin_groundwater_sustainability_agency,woodard_curran,NA
0111,county_of_sacramento_groundwater_sustainability_agency_south_american,woodard_curran,NA
0111,groundwater_sustainability_agency,woodard_curran,NA
0111,omochumne_hartnell_water_district_groundwater_sustainability_agency_south_american,woodard_curran,NA
0111,reclamation_district_no_551_groundwater_sustainability_agency,woodard_curran,NA
0111,sacramento_central_groundwater_authority,woodard_curran,NA
0111,sacramento_central_groundwater_authority_groundwater_sustainability_agency_1,woodard_curran,NA
0112,butte_water_district_groundwater_sustainability_agency_sutter,woodard_curran,NA
0112,groundwater_sustainability_agency,woodard_curran,NA
0113,salinas_valley_basin_groundwater_sustainability_agency_langley_area,woodard_curran,NA
0113,svbgsa,woodard_curran,NA
0114,salinas_valley_basin_groundwater_sustainability_agency_east_side_aquifer,woodard_curran,NA
0115,salinas_valley_basin_groundwater_sustainability_agency_upper_valley_aquifer,woodard_curran,NA
0116,arroyo_seco_groundwater_sustainability_agency_1,woodard_curran,NA
0116,groundwater_sustainability_agency,woodard_curran,NA
0116,salinas_valley_basin_groundwater_sustainability_agency_forebay_aquifer,woodard_curran,NA
0117,city_of_vacaville_groundwater_sustainability_agency,woodard_curran,NA
0117,groundwater_sustainability_agency,woodard_curran,NA
0117,reclamation_district_no_2111_groundwater_sustainability_agency,woodard_curran,NA
0117,reclamation_district_no_317_groundwater_sustainability_agency,woodard_curran,NA
0117,reclamation_district_no_349_groundwater_sustainability_agency,woodard_curran,NA
0117,reclamation_district_no_3_groundwater_sustainability_agency,woodard_curran,NA
0117,reclamation_district_no_501_groundwater_sustainability_agency_northern_delta_groundwater_sustainability_agency,woodard_curran,NA
0117,reclamation_district_no_554_groundwater_sustainability_agency,woodard_curran,NA
0117,reclamation_district_no_556_groundwater_sustainability_agency,woodard_curran,NA
0117,sacramento_county_groundwater_sustainability_agency_solano,woodard_curran,NA
0117,solano_irrigation_district_groundwater_sustainability_agency,woodard_curran,NA
0117,solano_subbasin_groundwater_sustainability_agency,woodard_curran,NA
0118,city_of_san_luis_obispo_groundwater_sustainability_agency,woodard_curran,NA
0118,county_of_san_luis_obispo_groundwater_sustainability_agency_san_luis_obispo_valley,woodard_curran,NA
0118,groundwater_sustainability_agency,woodard_curran,NA
0119,elsinore_valley_groundwater_sustainability_agency,woodard_curran,NA
0120,byron_bethany_irrigation_district_groundwater_sustainability_agency_east_contra_costa,woodard_curran,NA
0120,city_of_antioch_groundwater_sustainability_agency,woodard_curran,NA
0120,city_of_brentwood_groundwater_sustainability_agency,woodard_curran,NA
0120,county_of_contra_costa_groundwater_sustainability_agency,woodard_curran,NA
0120,diablo_water_district_groundwater_sustainability_agency,woodard_curran,NA
0120,discovery_bay_community_services_district_groundwater_sustainability_agency,woodard_curran,NA
0120,east_contra_costa_irrigation_district_groundwater_sustainability_agency,woodard_curran,NA
0120,groundwater_sustainability_agency,woodard_curran,NA
0121,groundwater_sustainability_agency,woodard_curran,NA
0121,san_gorgonio_pass_groundwater_sustainability_agency,woodard_curran,NA
0121,verbenia_groundwater_sustainability_agency,woodard_curran,NA
0122,banta_carbona_irrigation_district_groundwater_sustainability_agency,woodard_curran,NA
0122,byron_bethany_irrigation_district_groundwater_sustainability_agency_tracy,woodard_curran,NA
0122,city_of_lathrop_groundwater_sustainability_agency,woodard_curran,NA
0122,city_of_tracy_groundwater_sustainability_agency,woodard_curran,NA
0122,county_of_san_joaquin_groundwater_sustainability_agency_tracy,woodard_curran,NA
0122,groundwater_sustainability_agency,woodard_curran,NA
0122,stewart_tract_groundwater_sustainability_agency,woodard_curran,NA
0123,white_wolf_groundwater_sustainability_agency,woodard_curran,NA
0124,county_of_napa_groundwater_sustainability_agency,woodard_curran,NA
0125,county_of_plumas_groundwater_sustainability_agency,woodard_curran,NA
0125,groundwater_sustainability_agency,woodard_curran,NA
0125,sierra_valley_groundwater_management_district,woodard_curran,NA
0125,sierra_valley_groundwater_management_district_groundwater_sustainability_agency,woodard_curran,NA
0127,big_valley_groundwater_sustainability_agency,woodard_curran,NA
0128,groundwater_sustainability_agency,woodard_curran,NA
0128,marina_coast_water_district_groundwater_sustainability_agency_monterey,woodard_curran,NA
0128,salinas_valley_basin_groundwater_sustainability_agency_monterey,woodard_curran,NA
0129,santa_monica_basin_groundwater_sustainability_agency,woodard_curran,NA
0130,ojai_basin_groundwater_management_agency,woodard_curran,NA
0130,ojai_basin_groundwater_management_agency_gsa,woodard_curran,NA
0131,santa_clarita_valley_groundwater_sustainability_agency,woodard_curran,NA
0132,petaluma_valley_groundwater_sustainability_agency,woodard_curran,NA
0133,atascadero_basin_groundwater_sustainability_agency,woodard_curran,NA
0134,tehama_county_flood_control_and_water_conservation_district_groundwater_sustainability_agency_antelope,woodard_curran,NA
0136,santa_rosa_plain_groundwater_sustainability_agency,woodard_curran,NA
0137,tehama_county_flood_control_and_water_conservation_district_groundwater_sustainability_agency_bowman,woodard_curran,NA
0138,bear_valley_basin_groundwater_sustainability_agency,woodard_curran,NA
0139,tehama_county_flood_control_and_water_conservation_district_groundwater_sustainability_agency_los_molinos,woodard_curran,NA
0140,tehama_county_flood_control_and_water_conservation_district_groundwater_sustainability_agency_red_bluff,woodard_curran,NA
0144,western_municipal_water_district_groundwater_sustainability_agency_riverside_arlington,woodard_curran,NA
0145,city_of_coalinga_groundwater_sustainability_agency,woodard_curran,NA
0145,pleasant_valley_groundwater_sustainability_agency,woodard_curran,NA
0149,spadra_basin_groundwater_sustainability_agency,woodard_curran,NA
0150,arvin_groundwater_sustainability_agency,woodard_curran,NA
0150,groundwater_sustainability_agency,woodard_curran,NA
0150,tejon_castac_water_district_groundwater_sustainability_agency,woodard_curran,NA
0150,wheeler_ridge_maricopa_groundwater_sustainability_agency,woodard_curran,NA
0155,montecito_groundwater_basin,woodard_curran,NA
0155,montecito_groundwater_basin_groundwater_sustainability_agency,woodard_curran,NA
0156,arroyo_santa_rosa_basin_groundwater_sustainability_agency,woodard_curran,NA
0156,arroyo_santa_rosa_groundwater_sustainability_agency,woodard_curran,NA
0156,fox_canyon_groundwater_management_agency,woodard_curran,NA
0156,groundwater_sustainability_agency,woodard_curran,NA
0007,aliso_water_district_groundwater_sustainability_agency,eki_environment_water_inc,NA
0008,groundwater_sustainability_agency,eki_environment_water_inc,NA
0008,westlands_water_district_groundwater_sustainability_agency,eki_environment_water_inc,NA
0009,groundwater_sustainability_agency,eki_environment_water_inc,NA
0009,merced_irrigation_urban_groundwater_sustainability_agency,eki_environment_water_inc,NA
0009,merced_subbasin_groundwater_sustainability_agency,eki_environment_water_inc,NA
0009,miugsa,eki_environment_water_inc,NA
0009,turner_island_water_district_groundwater_sustainability_agency_merced,eki_environment_water_inc,NA
0011,mga,eki_environment_water_inc,NA
