name,num_appearances_sum,num_appearances_mean,num_types,entity_type
22412_uncertainty_in_water_budget_uncertainties,2,2,1,NA
2b,2,2,1,NA
3546e,2,1,1,NA
3564f,2,1,1,NA
500_250_75_senate_bill,2,2,1,NA
644452b,2,1,1,NA
93105_wwwdbstephenscom,2,2,1,NA
a029657,2,2,1,NA
a_charles,2,2,1,NA
a_city_of_lompoc,2,2,1,City
a_coordination_agreement,2,1,1,Group
a_coordination_committee,2,2,1,Group
a_forming_party,2,2,1,NA
a_groundwater_pumping_fee_program,2,2,1,NA
a_groundwater_quality_trend_monitoring_groundwater_quality_trend_monitoring,2,1,1,Technical
a_groundwater_quality_trend_monitoring_workplan,2,1,1,Technical
a_local_well_name,2,2,1,NA
a_management_arca,2,1,1,NA
a_management_committee,2,2,1,Group
a_memorandum_of_agreement,2,1,1,Group
a_n,2,2,1,NA
a_natural_communities_commonly_associated_with_groundwater,2,2,1,Natural_Feature
a_non_party,2,1,1,NA
a_proposal_solicitation_package,2,1,1,NA
a_proposition_1_sustainable_groundwater_planning_grant,2,1,1,NA
a_resolution_to_establish_a,2,2,1,NA
a_sacred_lands_file_native_american_contacts_list_request,2,2,1,NA
a_salt_and_nutrient_management_plan,2,1,1,Technical
a_solano_subbasin_groundwater_sustainability_agency_advisory_group,2,2,1,Group
a_stakeholder_advisory_committee,2,1,1,Group
a_state,2,2,1,NA
a_technical_work_group,2,2,1,Group
a_water_accounting_framework,2,1,1,NA
a_water_conservation_strategic_plan,2,1,1,Technical
a_water_management_plan,2,1,1,Technical
a_water_supply_reliability_report_update,2,2,1,Technical
aarhus_geosoftware,2,1,1,NA
ab303,2,2,1,NA
ab_1668,2,1,1,NA
ab_303,2,2,1,NA
ab_303_appx_c,2,2,1,NA
ab_359,2,1,1,NA
ab_361,2,2,1,NA
ab_le,2,2,1,NA
aberdeen,2,2,1,NA
ac,2,2,1,NA
accountability,2,1,1,NA
acevedo,2,2,1,NA
achieving,2,1,1,NA
ackerman,2,2,1,NA
act_and_public_resources_code_section_21065,2,1,1,Reference
action_agriculture_general,2,2,1,NA
action_levels,2,2,1,NA
activity_hazard_analysis,2,2,1,NA
activity_participants_for,2,2,1,NA
acton,2,1,1,City
adam_bingham,2,2,1,NA
adaptive_basin_management,2,2,1,NA
adaptive_salinity_drainage_management,2,2,1,NA
adcock,2,2,1,NA
address_data_gaps_and_improve_refine_sustainable_management_criteria,2,2,1,Technical
addressed,2,2,1,NA
addressing_collect,2,2,1,NA
adjacent_areas,2,1,1,Geographic_Unit
adjacent_rock,2,2,1,NA
adjudicated,2,2,1,NA
administering_agency,2,2,1,Group
administración,2,2,1,NA
administrative_record,2,1,1,NA
adopts,2,1,1,NA
advisory_committee_chair,2,1,1,NA
advisory_committee_charter,2,1,1,NA
aem_airborne_electromagnetic_aqua_geo_frameworks,2,1,1,NA
af_y_water,2,2,1,NA
af_yr,2,2,1,NA
affiliates,2,1,1,NA
afy_additionally,2,2,1,NA
agencies_the_agencies,2,2,1,Group
agency_bylaws,2,2,1,Legal
agency_coordinator,2,1,1,NA
agency_each_agency,2,1,1,Group
agency_personnel,2,2,1,NA
agenda,2,1,1,NA
agricultural_contractors,2,2,1,NA
agricultural_irrigation,2,2,1,NA
agricultural_irrigation_efficiency_a,2,1,1,NA
agricultural_land,2,2,1,NA
agricultural_lands_domain,2,2,1,NA
agricultural_pool,2,2,1,NA
agricultural_pumping_precipitation,2,2,1,NA
agricultural_resources,2,2,1,NA
agricultural_threshold_study,2,1,1,NA
agriculture_natural_resources_conservation_service,2,1,1,NA
agua_subterránea_pasados,2,2,1,NA
ahtna_engineering_services,2,2,1,NA
aimee,2,2,1,NA
air_force_and,2,2,1,NA
airborne_geophysics,2,2,1,NA
airport,2,1,1,City
akm,2,2,1,NA
alameda_county_gp,2,2,1,NA
alex_kan,2,2,1,NA
alhambra,2,2,1,City
ali_sahli,2,2,1,NA
aliso_canyon,2,2,1,NA
all,2,1,1,NA
all_agency_board,2,2,1,Group
allen,2,2,1,NA
alley,2,2,1,NA
alluvial_fan_deposits,2,2,1,NA
alluvial_upper_tehama,2,2,1,NA
allwardt,2,2,1,NA
alpaugh_community_service_district,2,1,1,District
alyson_waterson,2,2,1,NA
amador_counties,2,2,1,NA
amador_county_code,2,2,1,Legal
amah_mutsun_land_trust,2,1,1,NA
amanda_peisch,2,2,1,NA
ambassadors,2,2,1,NA
ambient_water_quality_criteria,2,1,1,NA
american_mink,2,1,1,NA
ametek_aerospace_et_al,2,2,1,NA
an_augmentation_fee,2,1,1,NA
an_government,2,2,1,NA
an_interested_party_list,2,2,1,NA
and_recharge,2,2,1,NA
anderson_rose_dam,2,2,1,Infrastructure
andrea_reich,2,2,1,NA
andrew_renshaw,2,2,1,NA
angela_bezzone,2,2,1,Geographic_Unit
animal_sitespermitted_facilities_with_waste_discharge_requirements_orders_geotracker,2,2,1,NA
anna_olsen,2,2,1,NA
annual_pumping_allocation_andor_transient_pool_allocation,2,2,1,NA
antelope_subbasin_projected,2,2,1,NA
antelope_subbasin_surface_water_system,2,2,1,Natural_Feature
apac,2,2,1,NA
apex_ranch_conjunctive_use_project,2,2,1,Water_Project
appendix_1_b_182,2,1,1,Reference
appendix_1_f,2,2,1,Reference
appendix_1_f_community_engagement_plan_for_development_and_adoption_of_a_groundwater_sustainability_plan_sonoma,2,2,1,Reference
appendix_2_3,2,2,1,Reference
appendix_2_a,2,2,1,Reference
appendix_2_e,2,2,1,Reference
appendix_2f,2,2,1,Reference
appendix_2fa,2,2,1,Reference
appendix_4_c_to_address,2,2,1,Reference
appendix_6_b,2,2,1,Reference
appendix_6b_table_2,2,2,1,Reference
appendix_a_336_quantification_of_current,2,2,1,Reference
appendix_b_appendix_c,2,1,1,Reference
appendix_b_groundwater,2,2,1,Reference
appendix_b_projected_land_use_change_with,2,2,1,Reference
appendix_c_next_year,2,2,1,Reference
appendix_d2,2,2,1,Reference
appendix_d3c,2,2,1,Reference
appendix_e_based,2,2,1,Reference
appendix_f_static,2,2,1,Reference
appendix_g_based,2,2,1,Reference
appendix_h_67,2,2,1,Reference
appendix_h_data,2,2,1,Reference
appendix_i_hydrogeologic_conceptual_model_and_groundwater_conditions,2,2,1,Reference
appendix_l_additionally,2,2,1,Reference
application_29657,2,2,1,NA
application_of_geophysics_to_environmental_and_engineering_problems_nashville,2,1,1,NA
applied_calculation,2,1,1,NA
applied_flows,2,2,1,NA
applied_groundwater_return_flows,2,2,1,NA
applied_recharge,2,2,1,NA
applied_surface_water_return,2,1,1,NA
approximated_approximated,2,2,1,NA
approximated_approximated_average,2,2,1,NA
aqua_geo,2,2,1,NA
aquaculture,2,2,1,NA
aquatic_bioassay_and_consulting_laboratory,2,1,1,NA
arc_hydro_groundwater,2,2,1,NA
arcadia_wellfield,2,2,1,NA
ardisols,2,1,1,NA
arlington_western_municipal,2,2,1,NA
army_depot,2,2,1,NA
army_forces_command,2,2,1,NA
aromas_formation,2,2,1,Natural_Feature
aromas_sand,2,2,1,Natural_Feature
arrowweed,2,2,1,NA
arroyo_dos_picachos,2,2,1,NA
arroyo_pasajero,2,2,1,NA
arroyo_santa,2,2,1,NA
arroyo_seco_groundwater,2,2,1,NA
arroyo_seco_groundwater_sustainability_agency_1,2,2,1,Local_GSA
arroyo_willow,2,1,1,NA
arundell,2,2,1,NA
asch_th,2,1,1,NA
asgsa_boards,2,2,1,Group
asr_program,2,2,1,NA
assembly_bill_32,2,1,1,NA
assembly_bill_52,2,1,1,NA
assembly_bill_599,2,2,1,NA
assimilative_capacity,2,2,1,NA
associated_vegetation_california,2,2,1,State_Gov
association_for_the_advancement_of_cost_engineering,2,2,1,NA
association_of_water_agencies_of,2,1,1,NA
assure_that,2,2,1,NA
attachment_d_specifically,2,2,1,NA
attachments_m_national_aeronautics_and_space_administration_jpl,2,1,1,NA
auburn,2,2,1,City
audubon_california,2,2,1,State_Gov
authority_board_of_directors,2,2,1,Group
authorizing,2,2,1,NA
automated_high_output_ground_seeding,2,2,1,NA
automatic_precise_positioning_service,2,2,1,NA
avek,2,2,1,NA
avila_beach,2,2,1,City
awmps_improve_monitoring_program,2,2,1,Technical
b_board,2,1,1,Group
b_review,2,2,1,NA
background_study,2,2,1,NA
badger_creek,2,2,1,Natural_Feature
bailey_fault,2,2,1,NA
ballona_aquifer_groundwater,2,2,1,NA
baltimore_aircoil_company_to_allow_for_connection,2,2,1,NA
banks_pumping_plant,2,1,1,NA
barbara_dalgish_pg,2,2,1,NA
barber,2,2,1,NA
barham_ranch,2,2,1,NA
barlow,2,2,1,NA
barow,2,1,1,NA
bartow_ja,2,1,1,NA
baseline_future_scenario_simulations,2,2,1,NA
basewide_groundwater_monitoring_program,2,2,1,Technical
basin_characterization_model_developed,2,2,1,Technical
basin_completed,2,2,1,NA
basin_executive,2,2,1,NA
basin_stakeholders,2,1,1,NA
basinscout,2,2,1,NA
bay_margin,2,2,1,NA
bayside_groundwater_project,2,2,1,Water_Project
bb_bb,2,2,1,NA
bb_limited_recharge_and_recovery,2,2,1,NA
bcgsa_board,2,2,1,Group
bcgsa_board_of_directors,2,2,1,Group
bcwd,2,2,1,NA
bear,2,1,1,NA
beaughan_creek,2,2,1,Natural_Feature
because,2,1,1,NA
bedford_coldwater_groundwater_subbasin,2,2,1,Basin
bedford_coldwater_sub_basin,2,2,1,Basin
belin,2,2,1,NA
belridge,2,2,1,NA
ben,2,2,1,NA
beneficial_uses_and_users_of_groundwater_significant,2,2,1,NA
berenbrock_1988,2,2,1,NA
berenda_slough_byp_7,2,2,1,NA
berrenda_mesa_water_district,2,2,1,District
bethel_island_municipal_improvement_district,2,2,1,District
betty_moore_foundation,2,1,1,NA
beverly_hills_utilities_corporation,2,2,1,NA
big_pine_community_service_district,2,2,1,District
big_springs_ranch,2,2,1,NA
big_valley_advisory_committee_92221_draft,2,2,1,NA
big_valley_groundwater_sustainability_agency_groundwater_sustainability_plan_advisory_committee,2,2,1,Group
biggs_west_gridley,2,2,1,NA
bill_1168,2,1,1,NA
bill_779,2,2,1,NA
bill_jackson,2,1,1,NA
bill_jones_pumping_plant,2,1,1,NA
bill_x7_7,2,2,1,NA
bioretention_bioswale_project,2,2,1,Water_Project
bird_creek,2,2,1,Natural_Feature
black_butte,2,2,1,NA
black_cottonwood_woodland,2,1,1,NA
bloyd,2,2,1,NA
blue_indicates_flows_greater,2,2,1,NA
board_as_interested_parties,2,2,1,NA
board_chair,2,2,1,NA
board_members,2,2,1,NA
board_of_directors_and,2,1,1,NA
board_of_directors_meetings,2,1,1,NA
board_of_directors_notice_of_board_of_directors,2,1,1,Group
board_of_supervisors_of_the_county_of_monterey,2,2,1,NA
board_of_supervisors_of_the_county_of_san_diego,2,2,1,NA
board_of_the_authority,2,2,1,Group
boeing_company,2,2,1,NA
boise,2,2,1,NA
boles_creek,2,2,1,Natural_Feature
bonds_medium,2,2,1,NA
bonta_creek,2,2,1,Natural_Feature
bookman_edmonston_engineering_inc,2,2,1,NA
borax,2,1,1,NA
boreholes,2,1,1,NA
boronda,2,2,1,City
borrego_gsa,2,2,1,Other_GSA
bostic,2,1,1,NA
boundary_flow_measurement,2,1,1,NA
bouquet_junction,2,2,1,NA
bowman_subbasin_historical_lateral_subsurface_groundwater,2,2,1,NA
bowman_subbasin_historical_vertical_subsurface,2,2,1,NA
braatne,2,2,1,NA
brad_herrema,2,2,1,NA
brady_r_otto,2,2,1,NA
brenda,2,1,1,NA
brenda_bay_area,2,1,1,Geographic_Unit
broad_considerations_for_projects_and_management_actions,2,2,1,NA
brock_buche,2,2,1,NA
brock_buche_groundwater_sustainability_agency_party,2,2,1,NA
brown_act,2,1,1,Legal
brown_act_compliance,2,1,1,NA
browns_creek,2,2,1,Natural_Feature
brush_creek,2,2,1,Natural_Feature
bryophytes,2,2,1,NA
bs_chemistry,2,1,1,NA
bsk_laboratory,2,1,1,NA
btex,2,2,1,NA
buck,2,2,1,NA
buellton_upland_subarea,2,2,1,Geographic_Unit
buena_vista_pumping_plant,2,2,1,NA
build_on_existing_management,2,2,1,NA
build_public_engagement_for_regional_sustainability_many,2,1,1,NA
bulletin_74_9,2,1,1,NA
bulletin_74_90,2,2,1,NA
bulrush,2,2,1,NA
burbank,2,2,1,City
burdell_mountain,2,2,1,NA
burdette_ogle,2,2,1,NA
bureau_of_indian_affairs,2,1,1,Federal_Gov
bureau_of_reclamation_revenue,2,2,1,NA
burnham,2,2,1,NA
burow,2,2,1,NA
bush,2,1,1,NA
butler_slough,2,2,1,Natural_Feature
butte_county_groundwater_inventory_analysis,2,1,1,NA
butte_water_district_groundwater_sustainability_agency,2,2,1,Other_GSA
butte_water_district_groundwater_sustainability_agency_sutter,2,2,1,Local_GSA
bvhim,2,2,1,NA
by_non_groundwater_sustainability_agency_entities,2,2,1,NA
byron_bethany_irrigation,2,2,1,NA
byron_bethany_irrigation_district_web,2,2,1,NA
byron_division_canal_45,2,2,1,NA
byron_katie_trust,2,2,1,NA
byron_sanitary_district,2,2,1,District
c2vsimfg_kern_historical_simulation_table_13_assessment_of_potential_native,2,2,1,Reference
c_appendix_j,2,2,1,Reference
c_collaborative,2,2,1,NA
c_e_plan,2,2,1,Technical
c_given,2,2,1,NA
cache_creek_resources_management_plan,2,2,1,Technical
cacheville_csd,2,2,1,NA
cachuma_operation_and_maintenance_board,2,1,1,Group
cachuma_operations_and_maintenance_board,2,2,1,Group
cachuma_project_on,2,1,1,NA
cadwr,2,2,1,NA
calabazas_creek,2,2,1,Natural_Feature
calibrated_root_zone_water_budget_components,2,2,1,NA
california_aqueduct_subsidence_studies,2,2,1,State_Gov
california_code_of_regulation,2,1,1,State_Gov
california_code_of_regulations_tit,2,2,1,State_Gov
california_contractors_license_law,2,2,1,State_Gov
california_department_of_fish,2,1,1,State_Gov
california_department_of_water_resources_state_water_data_library_statewide_groundwater_elevation_monitoring,2,2,1,State_Gov
california_division_of_mines_bulletin,2,2,1,State_Gov
california_environmental,2,1,1,State_Gov
california_environmental_flows_framework,2,2,1,State_Gov
california_environmental_health_tracking_program,2,2,1,State_Gov
california_environmental_reporting_system,2,2,1,State_Gov
california_farmland_trust,2,1,1,State_Gov
california_fourth_climate_change_assessment,2,2,1,State_Gov
california_integrated_water_quality_system_project,2,2,1,State_Gov
california_invasive_plant_c,2,1,1,State_Gov
california_public_resources_code,2,1,1,State_Gov
california_quality_act,2,1,1,State_Gov
california_regional_water_quality_control_board_general_order,2,1,1,State_Gov
california_resource_conservation_district,2,2,1,State_Gov
california_roundtable_on_water,2,2,1,State_Gov
california_soil_resource_lab_at,2,1,1,State_Gov
california_spatial_reference_center,2,2,1,State_Gov
california_species_list_tools,2,2,1,State_Gov
california_sportfishing_protection_alliance,2,1,1,State_Gov
california_state_constitution,2,2,1,State_Gov
california_state_department_of_public_health_order_of,2,1,1,State_Gov
california_state_groundwater_elevation_monitoring,2,1,1,State_Gov
california_state_notification_level,2,1,1,State_Gov
california_statewide_groundwater,2,1,1,State_Gov
california_statewide_groundwater_elevations_monitoring_program,2,2,1,State_Gov
california_water_action_plan,2,2,1,State_Gov
california_water_code_section_107236b,2,2,1,State_Gov
california_water_code_section_10723b,2,1,1,State_Gov
california_water_code_section_10728,2,2,1,State_Gov
california_water_code_section_135612,2,2,1,State_Gov
california_water_code_section_1810,2,2,1,State_Gov
calistoga_popcornflower,2,2,1,NA
calleguas_calleguas,2,2,1,NA
calleguas_municipal_water_district_aquifer_storage_and_recovery_project_and_in_lieu_storage_program,2,2,1,NA
callitriche_heterophylla,2,2,1,NA
calvin_college,2,1,1,NA
camp_comfort,2,2,1,NA
camp_far_west_reservoir,2,2,1,Infrastructure
camrosa_board_of_directors,2,2,1,Group
camrosa_gsa,2,2,1,Other_GSA
camrosa_water_district_boards,2,1,1,Group
can_be_withdrawn,2,1,1,NA
canal_system,2,2,1,NA
cannia,2,1,1,NA
canyon,2,2,1,NA
carl,2,2,1,NA
carle,2,1,1,NA
carman_creek,2,2,1,Natural_Feature
carneros_basin,2,2,1,Basin
carney,2,1,1,NA
carollo_engineers_inc,2,2,1,NA
carp,2,2,1,NA
carr_fire,2,1,1,NA
carswell_2009,2,2,1,NA
casa_de_fruta,2,2,1,NA
cascades,2,2,1,NA
case_4_region_management_actions,2,2,1,NA
casgems_program,2,2,1,NA
castaic_junction,2,1,1,NA
castaic_lake_water_agency_santa_clarita_water_division,2,2,1,NA
castaic_subunit,2,2,1,NA
castroville_community_services_district,2,1,1,District
catalog_climate,2,2,1,NA
cch1_berkeley_mapper,2,2,1,NA
ceanothus_hellmers_et_al,2,1,1,NA
census_designated_place,2,2,1,NA
census_designated_places_of_boulder_creek,2,2,1,Natural_Feature
central_california_coast,2,2,1,State_Gov
central_california_coast_distinct_population_segment,2,2,1,State_Gov
central_coast_water_authority_board_of_directors,2,1,1,Group
central_management_agency,2,2,1,Group
central_sacramento_county,2,2,1,County
central_tendency,2,2,1,NA
central_tendency_2070,2,2,1,NA
central_valley_dairy_representative_monitoring,2,2,1,Technical
central_valley_flood_protection_board_communications_decision_making_processes,2,2,1,NA
central_valley_improvement_act,2,1,1,Legal
central_valley_project_delta_division,2,2,1,NA
central_valley_project_friant,2,2,1,NA
central_valley_project_san_luis,2,2,1,NA
central_valley_project_settlement_contract,2,2,1,Legal
central_valley_project_supplies_agencies,2,1,1,Group
central_valley_project_water_service_contractors,2,2,1,NA
central_water_system,2,2,1,Natural_Feature
central_yolo_management,2,2,1,NA
central_yolo_management_area,2,2,1,Geographic_Unit
centre_europeen_de_reserches_et_de_formation,2,2,1,Natural_Feature
certificate_of_analysis,2,1,1,NA
certified_unified_program_agency,2,2,1,Group
cgs,2,1,1,NA
ch3_revise_line,2,2,1,NA
chair_of_each_committee,2,2,1,Group
chair_of_the_executive_committee,2,1,1,Group
chair_of_the_technical_advisory_committee,2,1,1,Group
challenges,2,1,1,NA
chambers_public_noticing_irrigation_district211,2,2,1,NA
champlin_slough,2,2,1,Natural_Feature
channel_island_beach,2,1,1,NA
channel_islands_beach_community,2,1,1,NA
channels,2,1,1,NA
chapman,2,2,1,NA
chappelle,2,2,1,NA
chapter_8,2,2,1,NA
chatsworth,2,1,1,NA
chevron_usa_inc,2,2,1,NA
chico_management_area,2,2,1,Geographic_Unit
chico_rancheria,2,2,1,NA
chino_desalter_authority,2,2,1,Group
chittenden,2,2,1,NA
chloride_chloride,2,1,1,NA
cholame,2,2,1,NA
chowchilla_bypass_water,2,2,1,NA
chowchilla_madera,2,2,1,NA
chowchilla_subbasins,2,2,1,Basin
chowchilla_water_district_board,2,2,1,Group
chowchilla_water_district_meeting,2,2,1,NA
chris_boyle,2,2,1,NA
christensen_associates_inc,2,2,1,NA
chronic_lowering_of_groundwater_fall,2,2,1,NA
chuck_corica_golf_complex,2,2,1,NA
chumash_mission,2,1,1,NA
chung,2,2,1,NA
circumstances_and_criteria_for_implementation,2,2,1,NA
cisdce,2,2,1,NA
cities_of_rohnert_park,2,2,1,NA
citizens_advisory_groups,2,1,1,Group
citizens_for_responsible_oil_and_gas,2,1,1,NA
city_clerk_to_execute_the_certificate_of_acceptance,2,2,1,NA
city_council_chambers,2,2,1,NA
city_environment_committee,2,2,1,Group
city_general_plan,2,2,1,Technical
city_of_5,2,2,1,City
city_of_albany,2,2,1,City
city_of_bishop_to,2,2,1,City
city_of_canyon_lake,2,2,1,City
city_of_el_cerrito_gp,2,2,1,City
city_of_farmersville,2,2,1,City
city_of_hemet,2,2,1,City
city_of_oakley,2,2,1,City
city_of_scotts_valley_tertiary_treatment_plant,2,2,1,City
city_of_weed,2,2,1,City
citywide_non,2,2,1,NA
clarita,2,1,1,NA
claudia_faunt,2,1,1,NA
clean_water_action,2,2,1,NA
clean_water_state_revolving_fund_program,2,1,1,NA
cleveland_national_forest,2,2,1,NA
clint_mckay,2,2,1,NA
clovis_sewage_treatment_water_reuse_facility,2,2,1,NA
cma_groundwater_sustainability_agency_advisory_committee,2,2,1,Group
co,2,1,1,NA
coachella_valley_water_district,2,2,1,District
coastal_conservancy,2,2,1,NA
coastal_range,2,2,1,NA
coastal_ranges,2,2,1,NA
coastal_zone_management_act,2,1,1,Legal
code_of_civil_procedure_section_861,2,2,1,Reference
coldwater_groundwater_sustainability_authority,2,2,1,Group
collaboration,2,1,1,NA
collaborative_decision_approach,2,2,1,NA
collection_of_other_required_information,2,1,1,Natural_Feature
colusa_city_council,2,2,1,Group
colusa_subbasin_multi_benefit_groundwater_recharge_costs_item,2,2,1,NA
commerce,2,1,1,City
commercial_environmental_health,2,1,1,NA
committee_action,2,2,1,NA
