"name","num_appearances","num_gsps","mean_degree"
"sutter_bypass",16,1,3
"thomas",16,5,1
"united_water",16,2,2
"water_budget_best_management_practice",16,5,1
"weaver",16,1,2
"wood",16,2,1
"ag_package",15,2,1
"arroyo_santa_rosa",15,1,3
"bakman",15,1,8
"basal_tehama",15,1,4
"baseline",15,6,2
"basin_optimization_scenario",15,1,2
"biddle_ranch_road",15,1,5
"big_ag",15,4,1
"big_springs",15,1,2
"board_meetings",15,4,2
"buena_vista_coalition",15,1,3
"cal_adapt",15,3,2
"camp_fire",15,3,1
"cleanup_program",15,2,2
"coordinated_plan_expenses",15,5,1
"cromwell",15,1,4
"davis_ranches",15,1,4
"dbsa",15,5,4
"east_kaweah",15,1,4
"formation_environmental",15,3,2
"friant_kern",15,5,1
"friant_unit",15,2,1
"fugro_consultants",15,5,2
"gar",15,3,1
"groundwater_extraction_credit_marketing",15,1,3
"groundwater_sustainability",15,8,1
"harmon_barranca",15,3,2
"heidi",15,1,2
"i",15,9,1
"inductively_coupled_plasma",15,1,7
"interior",15,11,2
"kennedy_jenks_consultants",15,2,2
"lessalt",15,1,2
"list_of_interested_parties",15,4,1
"livermore_ranch",15,1,1
"mid_kaweah",15,1,5
"n",15,9,2
"olympic_wellfield",15,1,5
"patrick_lei",15,3,4
"peter_quinlan",15,1,2
"please",15,5,1
"pumpage",15,4,1
"pws",15,3,1
"q_copy",15,7,2
"rancho",15,5,1
"right_bank_far",15,1,1
"s_associated",15,7,2
"san_juan_ma",15,1,5
"scwa",15,1,6
"sierra_nevada_mountains",15,5,1
"siskiyou_county_lu",15,2,2
"sonoma_ecology_center",15,3,1
"sonoma_volcanics",15,1,1
"sqcwd",15,1,7
"sustainability_criteria",15,4,2
"thien",15,1,2
"thomas_harder_co",15,1,1
"tlbwsd",15,1,4
"tribal_communities",15,3,3
"uts",15,1,1
"western_cascade",15,1,5
"wicc",15,1,11
"willow",15,6,1
"ahgw",14,1,2
"alternative_calibration",14,1,2
"american_society_of_civil_engineers",14,6,7
"banning_heights_mutual_water_company",14,1,1
"bility",14,1,1
"butte_college",14,2,6
"bvid",14,1,2
"ccf",14,1,1
"ccuf",14,1,3
"chase",14,1,5
"coldwater",14,1,2
"colusa_counties",14,2,1
"country_club_fault",14,3,1
"department_of_water_resources_climate_change_guidance",14,7,1
"dqo",14,2,2
"east_fork",14,3,2
"eastern_san_joaquin",14,2,2
"emily_gardner",14,1,5
"environmental_law_foundation",14,10,1
"environmental_services",14,1,6
"evenson",14,2,1
"fallowing_program",14,2,2
"federal",14,7,2
"flows",14,10,1
"glenn_colusa",14,2,1
"groundwater_sustainability_plan_chapter",14,1,3
"ireland",14,8,4
"irrigation_training_and_research_center_mapping_evapotranspiration_at_high_resolution_with_internalized_calibration",14,1,5
"kearns",14,3,2
"kings_river_water_quality_coalition",14,3,1
"knight_et_al",14,2,2
"lgawd",14,1,2
"llc",14,9,1
"local_standards",14,3,1
"loq",14,1,4
"los_angeles_ventura_county_line",14,2,1
"madera_county_government_center",14,2,2
"mbawg",14,1,4
"mcgraw_et_al",14,1,1
"merced_counties",14,4,2
"merced_county_department_of_public_health",14,4,2
"minimum_thresholds_and_measurable_objectives",14,6,1
"mya",14,5,1
"n_dissolved_nd",14,1,3
"natomas_mutual_water_company",14,1,1
"oregon_state_university",14,8,1
"oxnard_plain",14,4,2
"pfas",14,4,1
"project_and_management_actions",14,8,1
"quality_assurance_quality_control",14,4,1
"right_bank_near",14,1,2
"rincon",14,4,2
"riparian_mixed_hardwood",14,2,1
"rl_pql",14,7,1
"rpd",14,2,6
"russell",14,1,2
"safe_and_affordable_drinking_water_fund",14,7,1
"san_mateo_bridge",14,1,2
"san_timoteo_badlands",14,1,4
"schmidt",14,4,3
"soboba_pit",14,1,3
"sodium_adsorption_ratio",14,1,2
"southern_minnesota_beet_sugar_cooperative",14,2,3
"spreckels_sugar_company",14,2,2
"steffen",14,2,2
"superior_court",14,7,1
"theis_et_al",14,7,1
"tier_1_dischargers",14,7,1
"tui_chub",14,1,2
"ucla",14,1,5
"varies",14,9,2
"voting_representatives",14,1,2
"wac",14,1,3
"wsip",14,1,3
"basin_optimization",13,1,2
"bertoldi",13,7,1
"bfw",13,2,2
"board_chambers",13,4,1
"bondy",13,2,2
"bos",13,3,3
"c2vsimfgkern",13,1,1
"cal_poly",13,3,1
"ch2_m",13,1,4
"chumash",13,5,1
"coast_live_oak",13,2,2
"conservation_element",13,6,1
"continental",13,9,1
"d_plant",13,1,2
"depletion_of_interconnected_surface_water",13,7,1
"derek_lieberman",13,1,8
"desalter",13,3,2
"develop",13,10,1
"dmb",13,1,5
"draft_line",13,1,4
"edd",13,5,1
"etal",13,5,1
"evaluate",13,5,2
"evaluation_of_benefits",13,1,1
"evt",13,2,1
"felton_system",13,1,7
"flint",13,3,2
"gcm",13,3,2
"general_head_boundary",13,3,1
"government",13,1,2
"harder",13,2,1
"jameson_american_canyon",13,1,1
"john_scarborough",13,1,2
"karina_danek",13,1,3
"kayvan",13,1,2
"kenneth_d_schmidt_associates",13,3,1
"kern_river_groundwater_sustainability_agency_agricultural_ma",13,1,4
"lake_cachuma",13,3,3
"lydon",13,5,2
"mabia",13,1,2
"mckay_point",13,2,1
"microsoft_access",13,7,1
"milliken",13,1,3
"n_nd",13,1,7
"national_academy_of_sciences",13,3,2
"neogene",13,3,2
"nhd",13,3,1
"normalized_difference_moisture_index",13,3,2
"ordnance_survey",13,2,2
"pixley_pud",13,3,1
"professional_engineer",13,6,1
"project_coordinator",13,2,1
"relates",13,2,1
"resource_capacity_study",13,1,5
"sacramento_river_settlement_contractors",13,2,4
"san_joaquin_valley_index",13,2,2
"schedule",13,9,1
"scripps_orbit_and_permanent_array_center",13,1,5
"sdsy",13,1,1
"sewa",13,1,3
"shac",13,1,2
"smc9",13,2,2
"somis_fault",13,1,9
"south_mesa_water_company",13,1,13
"south_yolo",13,1,1
"state_of_emergency",13,1,1
"streambed_infiltration",13,6,1
"sumner_hill",13,1,2
"swarzenski",13,1,1
"tertiary_sonoma",13,2,3
"tre_altamira",13,3,2
"tributaries_groundwater_dependent_ecosystem_unit",13,1,2
"united_states_army_corps_of_engineers_sacramento",13,1,7
"well_protection_program",13,1,2
"west_turlock",13,1,5
"wutchumna_water_company",13,1,3
"zayante_fault",13,1,3
"agriculture",12,9,1
"airborne_electromagnetic",12,6,1
"alfalfa",12,4,3
"anthony",12,1,28
"aquifer_cleanup_level",12,1,3
"arroyo_securities_and_exchange_commissiono_rd_ws",12,4,1
"assembly_bill",12,10,1
"astm",12,6,1
"basin_boundary_modification",12,1,5
"basin_management_objective",12,3,1
"big_springs_complex",12,1,2
"bill_390",12,10,1
"bookkeeping_party",12,1,1
"bookman_edmonston",12,2,2
"brennan",12,1,1
"canyon_view_ranch",12,1,2
"cebada",12,2,2
"cerini",12,1,2
"charnock_wellfield",12,1,4
"cienega_springs",12,2,2
"clark_colony_water_company",12,1,2
"communications_goal_development",12,5,1
"council_chambers",12,4,2
"court_of_appeal",12,3,1
"cwl",12,2,1
"delta",12,5,1
"department_of_public_works",12,5,1
"department_or_water_resources",12,1,2
"engagement_with_tribal_governments_guidance_document",12,12,1
"environmental_laboratory_accreditation_program",12,2,1
"f",12,10,2
"federal_government",12,6,2
"feeney",12,4,1
"figuers",12,1,1
"fillmore_irrigation_company",12,2,1
"fordel",12,3,1
"future_baseline_with_projects_scenario",12,2,4
"galloway",12,6,1
"garcia",12,5,1
"groundwater_banking_feasibility_study",12,3,3
"groundwater_sustainability_plan_implementation_network",12,1,4
"group_3",12,1,1
"hfb",12,1,1
"hollywood",12,1,1
"hydrologic_response_unit",12,1,1
"implementation",12,6,2
"interested_parties_list",12,4,1
"isa",12,1,2
"jasperse",12,3,1
"johnson_et_al",12,1,3
"kck",12,1,1
"kern_county_c2vsimfg_bypassspecsdat_removed",12,4,1
"kern_county_subbasin_for",12,4,1
"kriging",12,3,4
"la",12,3,3
"laguna_de_santa_rosa",12,1,14
"lofgren",12,7,1
"maine",12,1,3
"mcclellan_air_force_base",12,2,2
"mcmullin",12,1,2
"mendenhall_et_al",12,6,1
"most",12,5,1
"mule_fat",12,1,3
"mw15",12,1,1
"national_cooperative_soil_survey",12,6,2
"national_program",12,1,3
"national_wetland_inventory",12,5,1
"native_american_tribal_communities",12,3,1
"no3n",12,1,3
"no_groundwater_sustainability_agency_party",12,6,1
"non_cal_am",12,1,1
"paskenta_band",12,1,5
"patsy",12,1,2
"poplar_irrigation_company",12,6,1
"primary_directors",12,6,1
"qa_qc",12,7,1
"rcdmc",12,1,2
"riley",12,6,1
"s_disadvantaged_community",12,2,2
"sagbi",12,2,2
"san_gabriel_fault",12,1,2
"santa_ynez_band",12,3,1
"sgiwgm",12,1,1
"sjr",12,1,2
"smc7",12,2,4
"ssci",12,2,1
"stakeholder_workshops",12,2,2
"surface_water_system_overdraft",12,2,1
"sustainable_groundwater_management_act_tools",12,12,1
"swat",12,1,7
"t_summary_of_quality_assurance_evaluation",12,6,2
"tejon",12,2,2
"this_physical_solution",12,1,3
"tm5",12,6,1
"tulare_county_housing_element_action_program",12,3,2
"ucs",12,2,2
"upper_tehama",12,1,2
"urc",12,4,1
"us_geological_survey_professional_paper",12,12,1
"valencia_water_reclamation_plant",12,1,1
"w_alisa",12,6,1
"water",12,9,1
"water_quality_partnership",12,1,3
"wdr",12,2,1
"wells_2",12,1,1
"west_well_field",12,1,4
"westside_san_joaquin",12,5,1
"williamson_method",12,4,1
"woodring_et_al",12,4,1
"af_ac",11,2,2
"amsl",11,2,2
"aquifer_systems_a",11,2,3
"arden",11,3,2
"arroyo_simi_las_posas",11,1,5
"audubon",11,4,1
"awmp",11,5,2
"bakersfield_arch",11,3,1
"ballona_wetlands_ecological_reserve",11,1,3
"board_of_trustees",11,2,2
"boeing",11,1,2
"bouquet_canyon",11,1,1
"bureau",11,6,2
"calsimetaw",11,7,1
"camp_evers",11,1,2
"capay",11,1,6
"charles",11,1,1
"checkbook",11,2,2
"conejo_hills",11,1,3
"corona_department_of_water_and_power",11,2,2
"creighton_ranch",11,1,1
"croft_gordon",11,2,1
"current_water_budget",11,3,1
"department_of_water_resources_best_management_practices",11,9,1
"dipaw",11,1,3
"drinking_water_wells_protection_program",11,1,2
"el_rico",11,1,1
"es",11,3,4
"ets",11,1,1
"faq",11,4,2
"farmers_irrigation_company",11,2,2
"fill",11,5,2
"fire_and_resource_assessment_program",11,2,1
"fully_protected",11,9,1
"garner_et_al",11,1,3
"geoscience_support_services_inc",11,1,4
"global_positioning_systems",11,2,2
"groundwater_dependent_ecosystem_units",11,3,2
"groundwater_sustainability_plan_development_team",11,2,2
"henry_miller",11,2,3
"hilmar",11,1,4
"inactive_rancho_cordova_test_site",11,1,4
"kcwa",11,1,4
"kern_county_water_agency_improvement_district_no",11,4,1
"kiessling",11,1,1
"ladpw",11,1,1
"lidar",11,3,1
"management_area_exceedance",11,1,1
"management_of_groundwater",11,1,1
"matt",11,1,1
"matt_wiedlin",11,1,1
"methyl_tertiary_butyl_ether",11,1,1
"meyers_water_bank",11,2,2
"mulefat",11,3,1
"national_wetlands_inventory",11,3,2
"nd",11,3,2
"patwin",11,1,2
"pid",11,1,2
"pleasant_valley_state_prison",11,1,4
"prepare",11,4,2
"public_health_goals",11,3,2
"pud",11,2,2
"q2_spu",11,1,2
"recycled_water_facilities_planning_study",11,1,6
"red_willow",11,1,1
"riverside_county_department_of_environmental_health",11,3,2
"rmc",11,3,2
"sacramento_regional_water_bank",11,2,1
"san_luis_unit",11,3,2
"santa_cruz_co_op",11,1,2
"sdac_disadvantaged_community",11,1,2
"searles_valley_minerals_inc",11,1,7
"sespe_upland",11,2,2
"sgs_orlando",11,1,2
"smc5",11,1,1
"soda_creek_fault",11,1,2
"soil_mechanics_and_foundation_engineers",11,1,1
"solomon_hills",11,1,4
"species_of_special_concern",11,3,1
"streamkeeper",11,1,1
"sutter_national_wildlife_refuge",11,1,2
"svrp",11,1,4
"sw_gw",11,2,1
"sweetkind_et_al",11,2,2
"sy",11,4,1
"total_dissolved_solid",11,1,3
"transmissivity",11,10,1
"twitter",11,5,1
"vista_clara",11,1,5
"wagner",11,3,1
"waste_discharge_requirements",11,6,1
"water_quality_supply",11,6,2
"weber",11,2,2
"wells_c",11,1,1
"wilson",11,3,4
"yokohl",11,3,2
"aarhus_workbench",10,2,1
"ag_managed_aquifer_recharge",10,1,3
"alta_mutual_water_company",10,6,2
"an_encroachment_permit",10,4,1
"anc",10,1,7
"aquilogic",10,1,3
"arizona",10,2,1
"bramlette",10,2,3
"cabazon_storage",10,1,3
"canyon_irrigation_company",10,2,1
"cbi",10,1,5
"chad_taylor",10,3,2
"chg",10,1,1
"conservancy",10,4,1
"consultant_team",10,1,2
"consulting_engineers",10,7,2
"coordination_program",10,5,1
"cross",10,3,2
"depletion_of_interconnected_surface_water_sustainability_indicator",10,1,1
"dissolved",10,2,1
"east_stanislaus",10,2,3
"edf",10,4,2
"epworth_gravels",10,1,2
"fan_et_al",10,2,3
"fiscal_and_contracting_entity",10,1,3
"flood_alert",10,1,3
"flood_management_actionsr",10,1,1
"flood_management_arear",10,2,1
"food_and_agriculture_organization",10,1,1
"fortran",10,7,1
"franciscan_assemblage",10,1,2
"frank",10,2,1
"frost_hurzel",10,1,1
"fte",10,1,1
"future_baseline",10,3,2
"geo_logic_company",10,3,1
"greene",10,3,1
"ground_positioning_system",10,1,1
"groundwater_surface",10,4,3
"groundwater_sustainability_agency_board_meetings",10,4,1
"groundwater_sustainability_plan_group_alternate_representative",10,5,1
"gwa",10,1,1
"halligan",10,1,4
"hernandez_paicines",10,1,2
"hydrogeologic",10,4,1
"igs",10,1,2
"incomplete",10,5,2
"interstate_5",10,5,2
"jay_jasperse",10,2,4
"joint",10,3,2
"jones",10,3,1
"kern_delta",10,1,6
"kiefer_landfill",10,1,1
"kmz",10,2,1
"koenig",10,1,2
"laboratory_project_manager",10,3,1
"land_surface_system",10,1,4
"lcs",10,1,1
"left_bank_near",10,1,1
"liberty_millrace_canal",10,1,1
"lincoln_oaks",10,3,1
"lower_kaweah",10,2,1
"madera_county_east",10,2,2
"maximum_contaminant_levels",10,6,2
"microsoft",10,8,1
"modoc_plateau",10,3,1
"monterey_bay",10,5,2
"morton",10,3,2
"mun",10,1,1
"mutual_water_company",10,3,1
"napa_county_planning",10,1,4
"non_delta_management",10,1,2
"normalized_derived_vegetation_index",10,2,2
"nutrilite",10,1,1
"observed",10,4,2
"olcese",10,1,4
"palustrine",10,2,1
"periodic",10,7,1
"perris_north",10,1,3
"project_manager",10,1,4
"projects_and_management",10,3,1
"proposed",10,7,1
"provost",10,3,1
"public_trust",10,6,2
"r2",10,1,2
"reduction_with_projects_scenario",10,2,2
"regional_water_quality_control_board_water_quality_objective",10,1,1
"required",10,10,1
"riversidean_alluvial_scrub",10,2,1
"rymer",10,1,4
"sa",10,1,1
"sacramento_valley_water_year",10,1,4
"samantha_arthur",10,2,2
"san_pasqual_academy",10,1,4
"santa_fe_canal",10,1,2
"santa_monica_mountains",10,2,2
"santa_rita",10,2,2
"scalebroom",10,2,1
"scalmanini",10,4,2
"scalmanini_consulting_engineers",10,4,2
"schafer",10,2,5
"sci",10,2,2
"shrubland",10,2,5
"sierra_de_salinas",10,3,1
"sip",10,2,2
"sloughhouse_resource_conservation_district_groundwater_sustainability_agency_south_american_1",10,1,5
"smud",10,1,2
"solano_project_contract_allocations",10,1,9
"south_san_joaquin",10,1,6
"sql",10,5,1
"sscawa",10,1,2
"stakeholder_communication",10,6,1
"state_route_99",10,4,1
"sumner_hill_potential_groundwater_dependent_ecosystem_unit",10,1,5
"sustainable_groundwater_planning_grant_program",10,3,1
"sutter_buttes",10,3,2
"swd",10,1,1
"total_farm_delivery_requirement",10,1,2
"tre_altamira_inc",10,8,1
"tulare_county_farm_bureau",10,3,4
"vandenberg_space_force_base",10,3,1
"washoe",10,1,1
"water_well_standards",10,2,1
"wdraft_2021",10,1,1
"wildermuth_environmental_inc",10,1,3
"wse",10,1,1
"yuba_goldfields",10,1,1
"ab_3030",9,3,2
"adequately_address_groundwater_quality",9,4,1
"alfz",9,1,3
"ao",9,3,1
"arb",9,3,2
"attachment_b",9,3,1
"baja",9,3,1
"barrancas",9,1,1
"beckwith",9,1,2
"beller",9,3,3
"big_valley_band",9,1,2
"bohm",9,1,1
"bondy_groundwater_consulting",9,3,1
"brown_and_caldwell",9,1,4
"bs",9,2,1
"buckeye",9,1,2
"bulletin_118",9,5,1
"burton_et_al",9,4,1
"cachuma",9,3,2
"caleta",9,1,1
"camp_roberts",9,2,4
"census_designated_places",9,3,1
"cities_of_oxnard",9,1,1
"clean",9,3,1
"conservation",9,4,1
"continental_basin_deposits",9,1,6
"danskin",9,1,2
"darcy",9,5,1
"david_morrison",9,1,2
"department_of_agriculture_natural_resources_conservation_service",9,4,1
"e",9,4,2
"environmental_health_divisions",9,2,1
"fa",9,1,6
"fkc_milepost",9,3,2
"fountain_springs_gulch",9,3,1
"frwr",9,2,4
"geosystems",9,1,2
"glen_ivy_fault",9,1,1
"glenn_syncline",9,2,2
"goodman",9,1,1
"governing_bodies",9,1,4
"graciosa",9,2,1
"grapevine_development",9,1,1
"graton_rancheria",9,3,1
"groundwater_levels",9,4,1
"groundwater_sustainability_agency_administration",9,5,1
"groundwater_sustainability_plan_elements",9,9,1
"groundwater_sustainability_plan_update",9,3,2
"gsi_water_solutions",9,2,2
"gsi_water_solutions_inc",9,5,3
"gw_storage",9,4,4
"hardrock",9,1,2
"harrington",9,1,1
"hasan",9,3,1
"hayward_wells_c",9,1,3
"hetch_hetchy",9,1,3
"high_speed_rail",9,1,1
"hueneme_mugu_shelves",9,3,2
"intergovernmental_panel_on_climate_change",9,3,2
"isola",9,2,2
"julie",9,1,1
"kaweah_subbasin_management_team",9,1,1
"kjn_sulfate_dissolved",9,1,2
"klamath_national_forest",9,2,2
"ksat",9,4,2
"land_use_planning",9,3,1
"larry_walker",9,1,1
"larry_walker_study",9,1,2
"lee_lake_ma",9,1,1
"los_alamos_syncline",9,1,7
"malin",9,1,1
"mather_air_force_base",9,1,4
"matthew_winegar",9,1,3
"mcgrath",9,4,2
"melissa_m_rohde",9,2,1
"mvwd",9,1,1
"national_field_manual",9,3,1
"newton",9,5,1
"north_valley_regional_recycled_water_program",9,1,3
"northgate",9,3,2
"nuevo_lakeview",9,1,2
"openstreetmap",9,4,4
"ord",9,1,2
"pacific_lamprey",9,3,1
"planned",9,8,1
"prepared",9,4,2
"preston",9,1,2
"primary_calibration",9,1,4
"pritchard",9,2,2
"provides",9,7,1
"public_information_officer",9,6,1
"pure_water_monterey",9,1,1
"pvwcd",9,3,1
"pwc",9,3,1
"quarry",9,1,2
"ramelli",9,1,1
"rana",9,6,2
"reclamation_district_2062",9,1,5
"redding_rancheria",9,2,3
"resources",9,5,1
"rice",9,2,1
"rob_swartz",9,1,2
"rss",9,1,2
"safca_flood_management_actionsr",9,1,2
"samantha",9,1,1
"san_antonio_spreading_grounds",9,1,1
"san_benito_county_water_district_groundwater_sustainability_agency_north_san_benito",9,1,2
"san_cayetano",9,2,2
"san_luis_national_wildlife_refuge",9,2,3
"santa_clarita_water_division",9,1,1
"santa_cruz_mountains",9,2,2
"santa_cruz_mudstone",9,1,1
"sarah",9,1,2
"secondary_maximum_contaminant_level",9,3,2
"settlement_contractors",9,2,1
"shastina",9,1,2
"sierran",9,2,1
"solano_groundwater_sustainability_agency_collaborative",9,1,2
"stakeholders_interested_parties",9,1,2
"stephen_maples",9,3,1
"stillwater",9,2,2
"storativity",9,6,2
"streamflow_routing_package",9,5,2
"sustainable_groundwater_management_act_basin_prioritization",9,3,1
"sv",9,4,2
"svgb",9,5,1
"terrace",9,1,1
"timeline",9,3,2
"total_suspended_solids",9,1,2
"town_hall",9,4,2
"tres",9,1,1
"triennial_update",9,1,5
"tulare_id",9,1,4
"ucd",9,2,3
"university_navstar",9,5,1
"upper_pressure_and_canyon",9,1,1
"urs",9,3,2
"vandenberg_air_force_base",9,3,2
"ventura_county_waterworks",9,2,1
"verification",9,3,1
"vice_chair",9,2,2
"voc",9,1,1
"walnut_hills",9,1,5
"water_conservation_coalition",9,2,2
"wba",9,1,1
"wel",9,2,1
"wildwood_canyon",9,1,2
"a_memorandum_of_understanding",8,5,1
"above_mean_sea_level",8,1,1
"above_narrows_account",8,3,1
"adopted_ordinance_no",8,6,1
"agua_tibia_narrows",8,1,1
"alaska",8,5,2
"analyze_accessed",8,4,1
"annual_pumping_allocation",8,3,2
"arroyo_parida_fault",8,1,3
"assembly_bill_359",8,4,2
"basin_boundary_modi",8,1,5
"bcvwd",8,1,3
"beardsley_wash",8,1,2
"bedford_coldwater",8,2,2
"berrenda_mesa",8,1,1
"blue_cut",8,2,1
"bob",8,1,1
"box_springs_mutual_water_company",8,1,2
"butano_sandstone",8,1,3
"calistoga_st_helena",8,1,1
"camulos_ranch",8,2,1
"careaga",8,2,1
"chevron",8,4,1
"cities_of_camarillo",8,3,1
"city_and_cal_water",8,1,2
"cleanup_and_abatement_order",8,4,2
"coalition",8,3,2
"coast_live_oak_alliance",8,3,2
"coastal",8,5,1
"cob",8,3,2
"colorado_river_aqueduct",8,3,1
"commonly_associated_with_groundwater",8,4,1
"communication",8,4,2
"communication_and_public_engagement_actions",8,2,2
"comprehensive_groundwater_management_program",8,1,1
"continuous_global_positing_system",8,1,2
"cor_water_utility",8,1,1
"cottonwood_percent",8,4,1
"county_farm",8,6,1
"de_groot",8,2,5
"dennis_r",8,1,2
"dfw",8,2,2
"dgps",8,2,2
"draft_assembly_bill_3030",8,2,1
"draft_best_management_practices",8,7,1
"dupont_express",8,4,1
"dutcher",8,2,2
"eastern_sierra",8,1,3
"environmental",8,6,1
"ergwg",8,1,2
"etchegoin",8,4,1
"expand",8,7,1
"facilitation_support_services",8,2,2
"fahrenheit",8,4,1
"fairbairn",8,1,1
"flint_hills",8,1,1
"fort",8,1,3
"fox_canyon",8,1,1
"fresno_county_management_area_a",8,1,1
"friant_division_central_valleyp",8,2,1
"full_natural_flow",8,1,1
"future",8,4,1
"gei_consultants_inc",8,6,2
"geoconsultants",8,1,1
"geoscience",8,4,2
"geoscience_aecom",8,1,2
"global_positioning_satellite",8,1,2
"gpcd",8,4,1
"groundwater_management_program",8,4,1
"groundwater_recharge_assessment_tool",8,1,1
"groundwater_sustainability_agency_governing_body",8,4,1
"groundwater_sustainability_plan_administration",8,4,2
"groundwater_sustainability_plan_development_updates",8,1,3
"habitat_suitability_indices",8,1,1
"historical_lows",8,1,6
"hopper",8,2,1
"house",8,1,3
"housing_element",8,1,1
"howes",8,5,2
"ical",8,1,2
"implementation_team",8,1,4
"improvement_district_no4",8,4,1
"irrigation",8,7,2
"jack_hughes",8,1,1
"john_neil",8,1,2
"k",8,4,2
"kelsey",8,2,1
"kevin_garrett",8,1,8
"klausing",8,1,3
"koterba",8,1,3
"kr",8,8,2
"lacustrine",8,5,1
"lai",8,1,3
"lamp",8,2,1
"land_subsidence",8,7,1
"landiq",8,7,1
"landowner_land",8,1,2
"landwatch",8,1,2
"las_posas_syncline",8,1,1
"late1980s",8,4,1
"lawrence_livermore_national_laboratory",8,5,1
"lcse",8,2,2
"lewis",8,1,1
"los_angeles_aqueduct",8,2,1
"lower_arroyo_las_posas",8,1,3
"lu_lc",8,1,2
"management",8,2,2
"mark_nordberg",8,6,1
"markley",8,1,2
"matrix",8,2,1
"mcc",8,1,2
"mcclellan",8,3,2
"mendocino_triple_junction",8,2,1
"mexico",8,5,1
"mike_cornelius",8,1,2
"mu",8,1,1
"my",8,1,1
"n_a_n_a_forebay",8,4,2
"napa_county_bos",8,1,3
"navigation_satellite_timing_and_ranging_consortium",8,2,1
"newhall",8,3,1
"nilp",8,1,3
"notice_of_intent",8,7,1
"o_mykiss",8,2,3
"operation_next",8,1,2
"order",8,5,1
"ortiz_partida",8,1,2
"pbo",8,4,1
"project_management_action_name",8,4,1
"project_om",8,2,1
"project_or_action",8,3,1
"projects_management_actions",8,5,2
"putah_creek_accord",8,1,1
"qal",8,2,2
