"lat","lng","DAC","MHI","POP","place_name","place_type"
36.5733955156339,-121.955805660067,0,161719,407,"pebble_beach","neighborhood"
36.6030707747107,-121.951530671058,0,170625,1019,"country_club_west","neighborhood"
36.5855647830311,-121.879870058778,0,81250,1485,"la_mesa_village","neighborhood"
33.8354080895429,-117.878279143104,0,87031,924,"southeast_anaheim","neighborhood"
33.8124209995827,-117.937063797996,0,59833,897,"hermosa_village","neighborhood"
33.8401119736932,-117.926212349508,0,82036,516,"downtown_anaheim","neighborhood"
33.6550624411628,-117.930050591271,0,53462,2307,"westside_costa_mesa","neighborhood"
33.6708612710714,-117.924177264498,0,82857,2278,"mesa_verde","neighborhood"
33.6299583291552,-117.824933697943,0,74636,731,"turtle_ridge","neighborhood"
33.6398928843458,-117.810996972237,0,157321,963,"turtle_rock","neighborhood"
38.5859686611443,-121.484934424875,0,38073,808,"mansion_flats","neighborhood"
38.5809417132923,-121.480454269146,0,79267,879,"boulevard_park","neighborhood"
38.5841275021431,-121.478775461875,0,140208,466,"new_era_park","neighborhood"
34.045661533619,-118.297001745524,1,43021,1287,"pico_union","neighborhood"
33.9839390464562,-117.500744021057,0,76285,1730,"mira_loma","neighborhood"
34.0094998129829,-117.474512449358,0,57936,2356,"glen_avon","neighborhood"
38.6394175694302,-121.39395244414,1,46453,1112,"del_paso_park","neighborhood"
37.9470794253936,-122.353823898995,0,38295,632,"belding_woods","neighborhood"
33.1972846025178,-117.363263288918,0,44362,1783,"loma_alta","neighborhood"
34.0350002481042,-118.303027478583,1,57768,1889,"west_adams","neighborhood"
39.7287051549238,-121.817154758124,1,37455,743,"chapmantown","neighborhood"
33.2180455856166,-117.328183539047,1,51563,1119,"oceana","neighborhood"
34.0550308439418,-118.337574219834,0,80417,726,"mid-wilshire","neighborhood"
34.0566210124081,-118.341489849546,0,126579,671,"miracle_mile","neighborhood"
33.9497262540587,-118.302960005943,0,78947,997,"gramercy_park","neighborhood"
33.9660405116275,-118.289339770524,1,37750,2068,"south_figueroa_corridor","neighborhood"
34.0014202705849,-118.254308985018,1,34779,2777,"central_alameda","neighborhood"
34.0754723398554,-118.474470465661,0,202422,1523,"brentwood","neighborhood"
34.1583529093313,-119.175375205778,0,65455,3199,"pleasant_valley_estates","neighborhood"
36.7621330798192,-119.811995750275,1,82019,1339,"tower_district","neighborhood"
38.6580324754556,-121.368647131538,1,46108,2302,"landmarks","neighborhood"
33.9979207963751,-118.267483254373,1,48054,2405,"south_park","neighborhood"
37.643960066845,-122.47452414422,0,115375,1384,"westview","neighborhood"
34.0086522918207,-118.290777220008,1,27174,781,"vermont_harbor","neighborhood"
34.0057158106477,-118.355835797676,0,90980,1268,"baldwin_hills","neighborhood"
33.986537931611,-118.348536945166,0,93194,1181,"view_heights","neighborhood"
34.1042062688217,-117.344935014003,1,39844,2250,"terrace","neighborhood"
37.9803180683015,-122.311076793811,0,84246,2873,"hilltop_green","neighborhood"
37.9721760296145,-122.337816882607,0,40368,2519,"fairmede_-_hilltop","neighborhood"
33.9409317935453,-117.479405443499,0,52125,2144,"la_sierra_acres","neighborhood"
33.9741889258251,-118.388234787233,0,122056,2071,"westchester","neighborhood"
34.1985127408848,-118.219550119707,0,82212,1088,"san_rafael_hills","neighborhood"
34.193273621145,-118.22329609316,0,148625,1317,"montecito_park","neighborhood"
38.6143173666337,-121.471120718545,1,54447,1195,"gardenland","neighborhood"
33.6213254680741,-117.87844737392,0,190552,1281,"newport_center","neighborhood"
33.9661409101426,-118.433910344373,0,202908,1109,"playa_del_rey","neighborhood"
34.1493738227761,-117.299327274988,1,46815,449,"shandin_hills","neighborhood"
34.0768998889451,-117.291263575532,1,49423,711,"show_place","neighborhood"
38.7434603754795,-121.286871293673,1,58406,984,"cherry_glen","neighborhood"
33.9159334066099,-117.481874770912,1,58327,1815,"la_sierra","neighborhood"
33.9200625267971,-118.289296159565,0,53631,2364,"harbor_gateway_north","neighborhood"
38.7337431301876,-121.276400432468,0,49458,1630,"cirby_side","neighborhood"
38.7320405756671,-121.263877139266,0,81250,1266,"meadow_oaks","neighborhood"
34.0720272039877,-118.459338464833,0,250001,686,"westwood","neighborhood"
33.933888345584,-117.498598458038,0,89732,2375,"la_sierra_hills","neighborhood"
33.9510266704038,-117.464893168414,0,77250,1647,"arlanza","neighborhood"
38.724252174299,-121.266861104618,0,89850,1977,"cirby_ranch","neighborhood"
38.7261415997401,-121.244098613778,0,99783,2079,"south_cirby","neighborhood"
38.7488667718216,-121.273871666362,1,60000,2225,"folsom_road","neighborhood"
38.2467559176558,-121.297579719555,1,53162,2887,"southdale_terrace","neighborhood"
34.040763191627,-118.40100230589,0,146952,1389,"monte_mar_vista","neighborhood"
38.7343792537201,-121.298003887634,1,34615,1379,"theiles_manor","neighborhood"
38.7371840933174,-121.321225521066,0,80259,1942,"hilltop_circle","neighborhood"
38.7458284642156,-121.295180349471,0,66011,2545,"roseville_heights","neighborhood"
33.9010059340509,-117.461577014875,0,70833,2518,"la_sierra_south","neighborhood"
34.0437844395848,-118.388836608315,0,134402,903,"beverlywood","neighborhood"
33.7450967456688,-118.284149559571,1,54063,2005,"central_san_pedro","neighborhood"
38.7552504584385,-121.282958960405,0,51563,1276,"sierra_vista","neighborhood"
34.0373622630289,-118.3826066818,0,76528,1464,"reynier_village","neighborhood"
34.0344708938118,-118.375205351838,0,93958,741,"art_district","neighborhood"
34.03838252868,-118.368599350159,0,80469,1211,"mid_city","neighborhood"
33.7504468158075,-118.294284589154,0,45034,1395,"northwest_san_pedro","neighborhood"
34.0324334704821,-118.438197548318,0,93542,1677,"westdale","neighborhood"
37.8151775029814,-122.260954119607,0,26294,1209,"oakland_ave_-_harrison_st","neighborhood"
33.9974874812465,-118.474187658524,0,50879,1623,"oakwood","neighborhood"
34.2276111843416,-118.250872648406,0,51417,703,"crescenta_highlands","neighborhood"
37.7926057444894,-122.239000697551,1,49931,1559,"rancho_san_antonio","neighborhood"
37.7829085718803,-122.225140877912,1,53875,1818,"hawthorne","neighborhood"
34.1813278257846,-118.232343153508,0,226406,910,"verdugo_woodlands","neighborhood"
34.2109140084431,-118.260266149769,0,86473,1012,"verdugo_mountains","neighborhood"
34.4399134167925,-119.696044370643,0,186250,549,"riviera","neighborhood"
34.4341974230867,-119.704235863969,0,171741,1149,"lower_riviera","neighborhood"
34.1632438277749,-118.237752622002,0,161406,829,"rossmoyne","neighborhood"
38.5450084132459,-121.719383175162,0,100263,1504,"rose_creek","neighborhood"
34.177295015213,-118.198862240894,0,182321,1560,"chevy_chase","neighborhood"
34.1545120458452,-118.197276317743,0,159500,1229,"glenoaks_canyon","neighborhood"
38.5547559225802,-121.74382007288,0,67747,2101,"central_davis","neighborhood"
38.5638723080378,-121.75519402899,0,52237,1597,"covell_park","neighborhood"
38.5659422215706,-121.761364091643,0,103554,2530,"senda_nueva","neighborhood"
38.5483120067114,-121.736547760744,1,59063,1117,"old_east_davis","neighborhood"
38.5493679878171,-121.730641948081,1,47031,1156,"davis_manor","neighborhood"
34.2163020345114,-118.623773755405,0,113300,1379,"west_hills","neighborhood"
32.7652618243986,-117.064554977838,1,19552,1452,"college_east","neighborhood"
32.7223222441516,-117.070923600153,1,91645,1406,"emerald_hills","neighborhood"
32.706577418451,-117.036297301178,0,71145,2522,"skyline","neighborhood"
32.7121096130955,-117.030588183534,0,76184,2970,"jamacha-lomita","neighborhood"
32.6910320423757,-117.050919352926,0,118750,1496,"bay_terraces","neighborhood"
37.2470483317235,-121.917790066216,0,209327,1801,"de_voss_-_leigh","neighborhood"
37.2793844677442,-121.733737150623,0,160341,2922,"the_villages","neighborhood"
37.3098131811576,-121.974310816534,0,153750,1099,"blackford","neighborhood"
37.1762510359651,-121.725827409503,0,85000,1468,"coyote_creek","neighborhood"
34.2555510014568,-118.477804881997,0,50568,858,"north_hills_west","neighborhood"
34.2607671074363,-118.587737631673,0,117770,2059,"chatsworth","neighborhood"
34.0735239415613,-118.289657718716,1,39745,1224,"rampart_village","neighborhood"
40.5650471809785,-122.366833333594,1,43412,2066,"bechelli","neighborhood"
40.5504284334901,-122.364427653895,1,56932,2139,"greens_way_terrace","neighborhood"
34.1772170076753,-119.157381233801,0,85893,3303,"lemonwood_eastmont","neighborhood"
34.1703571995725,-119.175258800135,0,49667,1519,"blackstock_north","neighborhood"
34.2319225400764,-118.510381379677,0,133404,1556,"sherwood_forest","neighborhood"
34.230424610633,-118.421086965358,0,95402,2331,"panorama_city","neighborhood"
36.0717645532582,-119.077822390968,1,27375,907,"west_porterville","neighborhood"
34.2585777684089,-118.545965158926,0,199474,2407,"porter_ranch","neighborhood"
34.1624150289362,-118.368074387016,1,48864,1637,"noho_arts_district","neighborhood"
34.1569554145349,-118.375489450492,0,81831,1629,"west_toluca_lake","neighborhood"
32.7425233983641,-117.090708547507,1,41607,2093,"islenair","neighborhood"
32.7757602851516,-117.088278161521,0,98393,1562,"college_west","neighborhood"
37.712598285906,-122.421072450684,0,13017,1085,"sunnydale","neighborhood"
37.8009414810911,-122.414778390266,0,177232,1368,"russian_hill","neighborhood"
32.7887222046419,-117.060610332858,0,167321,774,"del_cerro","neighborhood"
32.7995251635835,-117.02348046078,0,114063,837,"lake_murray","neighborhood"
32.7581437165411,-117.083917243623,1,51042,1576,"talmadge","neighborhood"
32.7662877325504,-117.081880774615,0,59563,988,"el_cerrito","neighborhood"
37.9394764169447,-122.366682232792,0,66513,3319,"iron_triangle","neighborhood"
32.5812529192005,-117.047862967201,0,83610,2394,"otay_mesa_west","neighborhood"
32.7489880858972,-117.06721064141,1,62910,1095,"redwood_village","neighborhood"
32.8266433676058,-117.22288415834,0,138523,1354,"bay_ho","neighborhood"
32.8206591688762,-117.194163421017,0,123210,2708,"clairemont_mesa_west","neighborhood"
38.6064678521179,-121.350666971183,1,52083,1480,"walnut_terrace","neighborhood"
38.5991790063891,-121.359801179151,0,109286,2380,"arden_oaks_vista","neighborhood"
32.8415278329006,-117.205232974934,0,173500,3056,"north_clairemont","neighborhood"
38.590200545818,-121.357900844106,0,112446,1833,"mariemont","neighborhood"
38.5898787652398,-121.346092533846,0,180882,1141,"del_dayo_estates","neighborhood"
38.6048324037049,-121.488233836923,1,47633,950,"american_river_parkway","neighborhood"
38.5766265795081,-121.332041849839,0,57917,700,"larchmont_riviera_east","neighborhood"
38.6486632468213,-121.287361393645,0,82228,1265,"bannister_heights","neighborhood"
38.542434675557,-121.424563747542,0,76333,1117,"tahoe_park_east","neighborhood"
38.6138541904859,-121.359893530867,1,58526,595,"hazelwood","neighborhood"
38.6204921716669,-121.359123396767,0,133021,1403,"parkland_estates","neighborhood"
34.447410472829,-118.529760295653,0,129375,1247,"saugus","neighborhood"
32.7912409633111,-117.172287558529,0,52726,2383,"linda_vista","neighborhood"
37.9290187692609,-121.717321902885,0,113600,1944,"woodside_glen","neighborhood"
32.8046995706281,-117.152951856985,0,62109,1410,"birdland","neighborhood"
37.7792097180027,-122.39542310254,0,166111,987,"china_basin","neighborhood"
37.7665454995878,-122.427599570181,0,154821,1277,"mission_dolores","neighborhood"
37.764714730559,-122.431302410377,0,142639,1405,"the_castro","neighborhood"
40.5824185629679,-122.345246764273,1,61471,2652,"woodside_meadows","neighborhood"
34.2034763299442,-119.170616447109,1,94545,2959,"la_colonia","neighborhood"
33.9921289251667,-117.471290222933,0,134688,2217,"pedley","neighborhood"
33.9680882627427,-117.588728111786,0,120233,4263,"eastvale_downs","neighborhood"
34.1030135969315,-118.187001768356,0,49766,1487,"hermon","neighborhood"
34.1213315376422,-118.24238902575,0,32917,701,"glassell_park","neighborhood"
32.8277138715991,-117.111495064188,0,96042,2691,"tierrasanta","neighborhood"
32.9244949366556,-117.039491936483,0,221071,1441,"sycamore_estates","neighborhood"
32.8018206905034,-117.08365894125,0,87143,1456,"allied_gardens","neighborhood"
40.4276942835547,-122.243917084928,1,60972,2297,"cascade","neighborhood"
40.5674241047207,-122.341078415234,1,44792,1394,"country_club_subdivision","neighborhood"
40.6296591758647,-122.414940715114,1,57708,1091,"buckeye","neighborhood"
40.5832924641593,-122.402803797107,1,40493,1602,"magnolia","neighborhood"
40.6411212641775,-122.381726240645,0,60494,2035,"oasis","neighborhood"
40.5721500861257,-122.405109295828,1,61583,1758,"benton","neighborhood"
40.5787496433084,-122.382015175063,1,48558,1095,"garden_tract","neighborhood"
40.5758459794863,-122.351905539424,0,63525,1718,"mistletoe","neighborhood"
40.5706045700396,-122.383464707675,0,34718,1184,"parkview","neighborhood"
40.5598259642452,-122.381567303231,0,76612,1130,"rivella_vista_estates","neighborhood"
40.5397710061179,-122.380640978566,0,70882,917,"bonnyview","neighborhood"
40.5395553384881,-122.369170044609,1,38839,1219,"moline_subdivision","neighborhood"
40.5744763148623,-122.396780427606,1,38311,1984,"greenwood_heights_subdivision","neighborhood"
32.8995358039922,-117.174957441806,0,115776,1340,"sorrento_mesa","neighborhood"
40.5409353850458,-122.320649119354,0,106875,1417,"saratoga","neighborhood"
35.3198584371208,-120.8357905111,0,83125,1601,"los_osos","neighborhood"
32.8199488699244,-117.253060158321,0,132801,2408,"la_jolla_mesa","neighborhood"
32.8227854951787,-117.245373734552,0,143750,1823,"la_jolla_alta","neighborhood"
32.7253033724153,-117.161074588755,0,59931,518,"bankers_hill","neighborhood"
32.7042793093159,-117.129214820087,1,65345,1424,"memorial","neighborhood"
33.0705549958287,-117.102325653487,0,121375,1296,"lake_hodges","neighborhood"
32.7525436062625,-117.111339419836,1,26474,1750,"corridor","neighborhood"
33.0940725548211,-117.10413092279,0,153523,1678,"felicita","neighborhood"
32.7523137101821,-117.101994522502,1,33952,2007,"teralta_west","neighborhood"
34.1326791701383,-118.18696501287,0,125536,1049,"eagle_rock","neighborhood"
35.2853452767244,-120.658994507109,1,56866,1539,"mill_street_historic_district","neighborhood"
35.2786096842654,-120.666452299231,1,35774,1055,"downtown_historic_district","neighborhood"
35.2797630175725,-120.65608806171,1,58083,1022,"old_town_historic_district","neighborhood"
32.8555215790487,-117.249444955194,0,73875,1107,"la_jolla_shores","neighborhood"
32.8969626301487,-117.252800687868,0,250001,662,"torrey_pines","neighborhood"
32.7548552916133,-117.087920336475,1,29904,1493,"colina_del_sol","neighborhood"
33.1358110036268,-117.110930275236,0,88642,2712,"country_club","neighborhood"
34.0980576250395,-118.23042566407,1,50208,1363,"cypress_park","neighborhood"
34.1020961842714,-118.232906608344,0,73750,1499,"mount_washington","neighborhood"
32.9662721958559,-117.187525276586,0,203309,2864,"pacific_highlands_ranch","neighborhood"
34.1512353305207,-118.228629952917,0,52708,1256,"woodbury","neighborhood"
32.7183726999344,-117.243071983507,0,169491,2678,"wooded_area","neighborhood"
32.6437018698545,-117.046159442505,0,105701,2692,"terra_nova","neighborhood"
34.0450240302191,-118.519283277141,0,250001,864,"pacific_palisades","neighborhood"
34.047614787915,-118.380845427501,0,140636,1878,"crestview","neighborhood"
32.787455899641,-117.045262606748,0,164615,1052,"san_carlos","neighborhood"
33.8777040429096,-118.376705407571,0,138214,1992,"north_redondo","neighborhood"
35.1558185065944,-120.675802044015,0,67917,940,"shell_beach","neighborhood"
33.0831857014851,-117.06519511837,0,107917,2412,"kit_carson","neighborhood"
34.0456345868467,-118.423558686637,0,250001,1028,"rancho_park","neighborhood"
38.558045276713,-121.775950325552,0,69052,1915,"aspen","neighborhood"
34.2386448999107,-118.270148342991,0,105729,1134,"tujunga","neighborhood"
32.7617389956955,-117.180144106744,0,86185,1513,"mission_valley_west","neighborhood"
38.9437071118975,-119.981702670355,0,48071,644,"al_tahoe","neighborhood"
33.8770081686204,-118.338993534792,0,72128,1771,"northwest_torrance","neighborhood"
32.8077722478119,-117.266863518109,0,147222,645,"bird_rock","neighborhood"
34.1489393212839,-118.134659289876,0,88538,1600,"playhouse_village","neighborhood"
34.1560347096286,-118.128996084811,0,51071,2104,"catalina_villas","neighborhood"
33.8761397085795,-118.205773415525,1,50898,1444,"college_square","neighborhood"
33.8759052559585,-118.199799955215,1,61667,1868,"freeway_circle","neighborhood"
33.8422636361562,-118.346995297907,0,105402,773,"delthorne","neighborhood"
33.8354662542769,-118.3396564296,0,144464,636,"madrona","neighborhood"
34.1766824764925,-118.488632660933,0,150313,199,"woodley","neighborhood"
32.9675902468508,-117.075770787677,0,79904,1280,"carmel_mountain_ranch","neighborhood"
32.719696686872,-117.089204449764,0,42969,285,"ridgeview/webster","neighborhood"
38.4783820374886,-121.383485185896,1,50950,2323,"south_woods","neighborhood"
32.8689649196179,-117.234114762368,0,66250,2158,"la_jolla_village","neighborhood"
34.149336400935,-118.11517927436,0,92833,1596,"mid_central","neighborhood"
34.1143670300906,-118.257492144409,0,83951,939,"atwater_village","neighborhood"
32.7522747862347,-117.096550288996,1,44883,3370,"teralta_east","neighborhood"
33.7976407403802,-118.36297319308,0,122071,1602,"valmonte","neighborhood"
32.6882220609763,-117.105229897976,1,51991,1011,"shelltown","neighborhood"
32.7094935412948,-117.14029650094,1,42955,1529,"sherman_heights","neighborhood"
37.6292509343253,-122.062292486434,0,79766,1952,"tennyson_-_alquire","neighborhood"
33.8373290347695,-118.172814927446,0,112024,1591,"bixby_knolls","neighborhood"
33.8286908902491,-118.129529212722,0,89837,2035,"old_lakewood_city","neighborhood"
33.8166071551648,-118.1014987755,0,104778,1178,"plaza","neighborhood"
34.0073090447234,-118.39019103235,0,81300,1981,"jefferson","neighborhood"
34.0023430895114,-118.406832786137,0,108325,489,"park_west","neighborhood"
37.9287424154745,-122.365745734015,0,41972,2615,"santa_fe","neighborhood"
32.9708787359324,-117.027935651124,0,81319,2582,"old_poway","neighborhood"
32.752803644688,-117.053628792817,0,77188,1048,"rolando_park","neighborhood"
32.7325677220786,-117.098801418566,1,40536,2154,"swan_canyon","neighborhood"
33.8139740284164,-118.188529995356,0,42292,1710,"memorial_heights","neighborhood"
32.7716219956259,-117.104382685545,0,184914,1697,"kensington","neighborhood"
32.5814737773138,-117.057435529884,0,83281,3081,"territorio_#3","neighborhood"
33.9961720405856,-117.411252204005,0,36172,1669,"rubidoux","neighborhood"
32.746189350148,-117.222043085089,0,86830,3424,"loma_portal","neighborhood"
33.8224761282474,-118.356907707618,0,84167,2204,"southwood_riviera","neighborhood"
32.5798210267663,-117.101220021581,0,43249,2213,"egger_highlands","neighborhood"
33.7615713203512,-118.083180397155,1,43130,1237,"leisure_world","neighborhood"
32.5861273560689,-117.08033303821,0,63438,2736,"palm_city","neighborhood"
36.9582613023287,-121.968919172779,0,86339,1624,"opal_cliffs","neighborhood"
34.1434887749723,-117.3113256234,1,60478,1855,"muscupiabe","neighborhood"
37.7833450512387,-122.429359025202,0,97893,1514,"western_addition","neighborhood"
37.745064314606,-122.424608379733,0,132109,1190,"noe_valley","neighborhood"
37.7455357817219,-122.443582006393,0,165060,1374,"diamond_heights","neighborhood"
37.7362729634551,-122.437461873655,0,131111,1847,"glen_park","neighborhood"
34.2250938131567,-119.189172664458,0,50871,3438,"sierra_linda","neighborhood"
37.7610330892492,-122.384603600444,0,191528,1409,"central_waterfront","neighborhood"
38.575712019402,-121.300840339594,1,41295,993,"cordova_towne","neighborhood"
38.5832179520644,-121.305170718124,0,64219,1670,"cordova_towne_north","neighborhood"
38.5594207262059,-121.341574817012,0,77344,1921,"larchmont_countryroads","neighborhood"
38.5497017919195,-121.339977164834,1,83793,1285,"rose_park","neighborhood"
38.5611534295233,-121.374295099636,1,49429,1064,"glenbrook_east","neighborhood"
37.7874638686255,-122.461287111332,0,177422,1207,"presidio_terrace","neighborhood"
37.78243335136,-122.462037802352,0,138403,1684,"inner_richmond","neighborhood"
37.7792781671807,-122.50754736542,0,143594,893,"vista_del_mar","neighborhood"
38.5676500996124,-121.366719456512,0,67656,1936,"larchmont_riviera","neighborhood"
38.5704004457853,-121.345057732923,0,70000,2629,"sheffield","neighborhood"
37.7231120025402,-122.392677075556,0,71010,1953,"bret_harte","neighborhood"
37.7435882467327,-122.408857030494,0,162898,719,"peralta_heights","neighborhood"
37.7423899740445,-122.407164362654,0,148462,951,"bernal_heights","neighborhood"
37.7388850056801,-122.422109031914,0,181339,1137,"college_hill","neighborhood"
38.5565502834407,-121.350249518895,0,79338,865,"rosemont_square","neighborhood"
38.5560858000461,-121.362376461649,0,95833,1771,"manlove_estates","neighborhood"
38.5598176148845,-121.355459358929,0,94000,1504,"rosemont_park","neighborhood"
38.5430427673559,-121.367975954824,0,65233,2101,"sunrise_homes","neighborhood"
38.5444858901309,-121.353557208591,1,53727,2332,"westporter","neighborhood"
37.7373757613908,-122.41833172351,0,167692,1637,"holly_park","neighborhood"
37.7337500838687,-122.424612263702,0,210599,2597,"st._marys_park","neighborhood"
33.844592864985,-117.869464283758,0,104840,1443,"northeast_anaheim","neighborhood"
37.8241122721335,-122.273102834745,0,50089,1588,"hoover_-_foster","neighborhood"
37.8252391622681,-122.280240106558,0,15625,1090,"clawson","neighborhood"
37.8208948294962,-122.281002122873,1,79198,801,"mcclymonds","neighborhood"
38.4691660441818,-121.355164815324,0,71204,1261,"churchill_downs","neighborhood"
37.8698834087474,-122.233634178998,0,214500,1713,"panoramic_hill","neighborhood"
37.82939465615,-122.190219362966,0,168173,680,"piedmont_pines","neighborhood"
37.7641467951573,-122.155206449903,0,106932,710,"oak_knoll_golf_links","neighborhood"
37.7546033815364,-122.175813706575,1,54265,1434,"webster","neighborhood"
37.8372073294407,-122.217048293637,0,104896,1284,"merriewood","neighborhood"
37.730619564221,-122.423150031742,0,67104,1785,"mission_terrace","neighborhood"
37.7243221408315,-122.431832358416,0,99657,1737,"excelsior","neighborhood"
37.7128248843931,-122.404948231513,0,61806,2570,"visitacion_valley","neighborhood"
37.7646541659837,-122.45943522352,0,125524,2027,"inner_sunset","neighborhood"
37.7544421948396,-122.459545336453,0,173607,1391,"forest_knolls","neighborhood"
37.7600803014947,-122.448915165633,0,156289,666,"ashbury_heights","neighborhood"
37.75476530446,-122.466203114831,0,150515,1821,"golden_gate_heights","neighborhood"
37.9069332652614,-122.106482231242,0,174375,889,"springhill","neighborhood"
37.8750691957977,-122.170760267371,0,250001,1221,"overhill","neighborhood"
37.9657630995771,-122.288849059024,0,120368,1309,"may_valley","neighborhood"
38.4633269918555,-121.376098579369,0,96316,950,"nottingham","neighborhood"
38.4693950331231,-121.407948561523,0,63889,2389,"cambridge_south","neighborhood"
38.4723772231767,-121.401255587507,0,63625,1036,"sunrise_greens","neighborhood"
37.9409205475622,-122.333505345866,0,76111,888,"north_&_east","neighborhood"
37.7434507892888,-122.459504753428,0,224821,843,"forest_hill_extension","neighborhood"
37.7394243067448,-122.449913099245,0,160750,3109,"mount_davidson","neighborhood"
37.7347669661201,-122.444733572806,0,199583,1855,"miraloma","neighborhood"
37.738337305989,-122.462002972212,0,250001,1155,"saint_francis_wood","neighborhood"
37.7382490316274,-122.471500008569,0,173365,2216,"inner_parkside","neighborhood"
37.7335853199912,-122.462634951823,0,213036,834,"monterey_heights","neighborhood"
37.7293259847015,-122.464810023414,0,200266,1817,"mount_davidson_manor","neighborhood"
37.9905918238981,-121.308761018397,1,37172,1819,"pacific","neighborhood"
34.1323673499576,-117.326854620049,1,42734,2232,"shirrells","neighborhood"
34.0537175129801,-118.285987219522,1,27667,2034,"macarthur_park","neighborhood"
34.0701813285001,-118.252660604824,0,75000,1533,"echo_park","neighborhood"
33.7735295230164,-118.174173245585,1,58311,3480,"north_alamitos_beach","neighborhood"
34.0929850251395,-118.302559436338,1,33634,1932,"little_armenia","neighborhood"
34.1148060928094,-118.417019578269,0,134231,597,"north_beverly_park","neighborhood"
34.1321701843306,-118.174627458153,0,124813,991,"south_arroyo","neighborhood"
33.7220187347996,-118.299031431055,0,2499,676,"coastal_san_pedro","neighborhood"
37.7765750798498,-122.425456663651,0,139390,883,"hayes_valley","neighborhood"
37.7747827572535,-122.439494571478,0,176528,1956,"north_of_the_panhandle","neighborhood"
37.7739887423484,-122.449438361026,0,172143,1446,"panhandle","neighborhood"
37.7721580235747,-122.433840244892,0,179773,2079,"lower_haight","neighborhood"
37.7661812420351,-122.434209726172,0,199073,1447,"duboce_triangle","neighborhood"
38.7015081416048,-121.351313202092,0,71222,1891,"ridge_point","neighborhood"
34.1642631704682,-118.123015921704,0,105231,1106,"bungalow_heaven","neighborhood"
34.1453720268795,-118.244711059926,1,38393,872,"citrus_grove","neighborhood"
34.1612227849507,-117.324430446206,0,73750,1286,"hudson","neighborhood"
37.7584262639334,-122.145511573847,0,162153,967,"sequoyah","neighborhood"
37.6807278645264,-122.070706909671,0,97083,1520,"upper_b_street","neighborhood"
37.7634132617103,-122.178037833584,1,58348,878,"arroyo_viejo","neighborhood"
37.5807932086812,-122.059257628368,0,250001,1524,"lakes_and_birds","neighborhood"
38.6385402979166,-121.318717811234,1,51017,1076,"lincoln_terrace","neighborhood"
34.2621280164563,-118.304850225055,0,70542,629,"sunland","neighborhood"
37.6689496394756,-122.107736571282,0,48162,1065,"hayward_acres","neighborhood"
37.7166797335539,-122.443396569872,0,94250,2911,"cayuga_terrace","neighborhood"
37.7139775510271,-122.440684463683,0,78173,2768,"crocker-amazon","neighborhood"
38.6962623271616,-121.274323547495,0,79375,1363,"bella_sunrise","neighborhood"
38.4730160955668,-121.307599960199,0,165125,2495,"wildhawk","neighborhood"
34.1391817469961,-117.287416077723,1,53859,862,"wilson","neighborhood"
33.7876672815921,-118.144735960633,0,86020,2182,"traffic_circle_area","neighborhood"
38.6484277890219,-121.147943126759,0,114922,3429,"willow_springs_cluster","neighborhood"
33.7771592104376,-118.199992148153,1,42171,722,"willmore","neighborhood"
33.9988061740742,-118.392950103326,0,110869,840,"blanco_-_culver_crest","neighborhood"
37.7478334304435,-122.462399932729,0,128194,978,"forest_hill","neighborhood"
33.7880307577398,-118.160056726515,1,64911,1773,"zaferia","neighborhood"
33.8124866442582,-118.095198350245,0,194688,721,"rancho_estates","neighborhood"
33.8209655998925,-118.077761830143,0,160000,1930,"el_dorado_park","neighborhood"
33.8570834690725,-118.15827741866,0,65750,1701,"davenport_park","neighborhood"
37.7240284108777,-122.466036125304,0,250001,1605,"ingleside_terraces","neighborhood"
37.7324676082241,-122.457464445723,0,169336,1001,"westwood_highlands","neighborhood"
37.7273126484826,-122.455400778513,0,118125,1482,"westwood_park","neighborhood"
37.7324707960733,-122.437090467684,0,206961,1548,"sunnyside","neighborhood"
34.063540595929,-118.305365141511,1,50375,1484,"koreatown","neighborhood"
33.8341545553139,-118.324718010416,0,119707,1025,"old_torrance","neighborhood"
37.7329086766502,-122.477595827036,0,52273,384,"merced_manor","neighborhood"
37.7315061563066,-122.495764048083,0,111818,583,"lakeshore","neighborhood"
37.7263851154019,-122.479827941133,1,48839,4444,"stonestown","neighborhood"
37.8023790250738,-122.399456188412,0,151991,1131,"northern_waterfront","neighborhood"
37.7982063810862,-122.404241773291,1,37424,1057,"north_beach","neighborhood"
33.9710031245659,-118.090330260928,0,79219,2056,"el_rancho","neighborhood"
33.821448693052,-118.175800651372,0,97727,1301,"california_heights","neighborhood"
34.1578560499073,-119.182051826654,0,64125,2416,"pleasant_valley_villlage","neighborhood"
37.7108480498984,-122.399738570788,0,75221,1999,"little_hollywood","neighborhood"
37.7149200596864,-122.389358920159,0,58833,1728,"candlestick_point_sra","neighborhood"
37.8134176219699,-122.281963944693,1,40852,1102,"ralph_bunche","neighborhood"
37.8033406847468,-122.285664247497,1,17727,655,"acorn","neighborhood"
37.7505847928036,-122.156125138201,0,80417,1147,"toler_heights","neighborhood"
37.7458055406087,-122.151475442028,0,64250,1599,"foothill_square","neighborhood"
38.2512532039629,-121.320770249105,0,84952,1559,"fumasi_ranch","neighborhood"
37.7437331669233,-122.156093255773,0,75046,1142,"las_palmas","neighborhood"
37.7483222076023,-122.163780153091,1,53594,871,"cox","neighborhood"
